createAt,manageObject,M8047C0,M8047C1,M8047C2,M8047C3,M8047C9,M8047C10,M8047C11,M8047C14,M8047C17,M8047C18,M8047C19,M8047C20,M8047C21,M8047C22,M8047C23,M8047C24,M8047C25,M8047C26,M8047C4,M8047C5,M8047C13,M8047C6,M8047C15,M8047C16
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,728128.0,325232,98.0,1865,266.0,460.0,345,,230.0,79.0,71.0,654,620200.0,4555.0,59.0,1769,5488.0,637.0,199928.0,47584,,457,785.0,2385.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,728128.0,325232,98.0,1865,266.0,460.0,345,,230.0,79.0,71.0,654,620200.0,4555.0,59.0,1769,5488.0,637.0,199928.0,47584,,457,785.0,2385.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,728128.0,325232,98.0,1865,266.0,460.0,345,,230.0,79.0,71.0,654,620200.0,4555.0,59.0,1769,5488.0,637.0,199928.0,47584,,457,785.0,2385.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,404488.0,354448,130.0,4814,130.0,263.0,218,,108.0,30.0,66.0,482,256496.0,1970.0,34.0,914,5832.0,947.0,96726.0,52565,,254,181.0,609.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,404488.0,354448,130.0,4814,130.0,263.0,218,,108.0,30.0,66.0,482,256496.0,1970.0,34.0,914,5832.0,947.0,96726.0,52565,,254,181.0,609.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,404488.0,354448,130.0,4814,130.0,263.0,218,,108.0,30.0,66.0,482,256496.0,1970.0,34.0,914,5832.0,947.0,96726.0,52565,,254,181.0,609.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,404488.0,354448,130.0,4814,130.0,263.0,218,,108.0,30.0,66.0,482,256496.0,1970.0,34.0,914,5832.0,947.0,96726.0,52565,,254,181.0,609.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,598504.0,355792,185.0,1479,216.0,416.0,330,,183.0,57.0,137.0,685,456944.0,3427.0,113.0,1292,14424.0,1771.0,162668.0,55285,,419,385.0,1569.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,598504.0,355792,185.0,1479,216.0,416.0,330,,183.0,57.0,137.0,685,456944.0,3427.0,113.0,1292,14424.0,1771.0,162668.0,55285,,419,385.0,1569.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,598504.0,355792,185.0,1479,216.0,416.0,330,,183.0,57.0,137.0,685,456944.0,3427.0,113.0,1292,14424.0,1771.0,162668.0,55285,,419,385.0,1569.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,598504.0,355792,185.0,1479,216.0,416.0,330,,183.0,57.0,137.0,685,456944.0,3427.0,113.0,1292,14424.0,1771.0,162668.0,55285,,419,385.0,1569.0
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,,12048,,57,1.0,1.0,5,,1.0,,,39,608.0,7.0,,57,,,76.0,1544,,6,,3.0
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,,12048,,57,1.0,1.0,5,,1.0,,,39,608.0,7.0,,57,,,76.0,1544,,6,,3.0
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,,12048,,57,1.0,1.0,5,,1.0,,,39,608.0,7.0,,57,,,76.0,1544,,6,,3.0
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,,12048,,57,1.0,1.0,5,,1.0,,,39,608.0,7.0,,57,,,76.0,1544,,6,,3.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,24944.0,19352,2.0,289,11.0,26.0,19,,9.0,2.0,2.0,41,18288.0,135.0,2.0,77,416.0,25.0,5564.0,3009,,25,7.0,106.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,24944.0,19352,2.0,289,11.0,26.0,19,,9.0,2.0,2.0,41,18288.0,135.0,2.0,77,416.0,25.0,5564.0,3009,,25,7.0,106.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,24944.0,19352,2.0,289,11.0,26.0,19,,9.0,2.0,2.0,41,18288.0,135.0,2.0,77,416.0,25.0,5564.0,3009,,25,7.0,106.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,24944.0,19352,2.0,289,11.0,26.0,19,,9.0,2.0,2.0,41,18288.0,135.0,2.0,77,416.0,25.0,5564.0,3009,,25,7.0,106.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,,1504,,30,2.0,2.0,3,,2.0,,,18,1232.0,13.0,,30,,,154.0,199,,4,1.0,20.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,,1504,,30,2.0,2.0,3,,2.0,,,18,1232.0,13.0,,30,,,154.0,199,,4,1.0,20.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,,1504,,30,2.0,2.0,3,,2.0,,,18,1232.0,13.0,,30,,,154.0,199,,4,1.0,20.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,,1504,,30,2.0,2.0,3,,2.0,,,18,1232.0,13.0,,30,,,154.0,199,,4,1.0,20.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,,26936,,108,7.0,17.0,17,,7.0,4.0,,60,22744.0,157.0,,108,1152.0,129.0,2843.0,3876,,19,5.0,63.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,,26936,,108,7.0,17.0,17,,7.0,4.0,,60,22744.0,157.0,,108,1152.0,129.0,2843.0,3876,,19,5.0,63.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,,26936,,108,7.0,17.0,17,,7.0,4.0,,60,22744.0,157.0,,108,1152.0,129.0,2843.0,3876,,19,5.0,63.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,,26936,,108,7.0,17.0,17,,7.0,4.0,,60,22744.0,157.0,,108,1152.0,129.0,2843.0,3876,,19,5.0,63.0
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,75464.0,108480,6.0,93,32.0,64.0,68,,27.0,8.0,6.0,38,71392.0,534.0,6.0,93,10464.0,621.0,22971.0,16838,,64,29.0,125.0
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,75464.0,108480,6.0,93,32.0,64.0,68,,27.0,8.0,6.0,38,71392.0,534.0,6.0,93,10464.0,621.0,22971.0,16838,,64,29.0,125.0
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,75464.0,108480,6.0,93,32.0,64.0,68,,27.0,8.0,6.0,38,71392.0,534.0,6.0,93,10464.0,621.0,22971.0,16838,,64,29.0,125.0
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,75464.0,108480,6.0,93,32.0,64.0,68,,27.0,8.0,6.0,38,71392.0,534.0,6.0,93,10464.0,621.0,22971.0,16838,,64,29.0,125.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,,6056,,96,9.0,10.0,11,,9.0,,,75,5072.0,65.0,,96,,,634.0,778,,14,5.0,82.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,,6056,,96,9.0,10.0,11,,9.0,,,75,5072.0,65.0,,96,,,634.0,778,,14,5.0,82.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,,6056,,96,9.0,10.0,11,,9.0,,,75,5072.0,65.0,,96,,,634.0,778,,14,5.0,82.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,,6056,,96,9.0,10.0,11,,9.0,,,75,5072.0,65.0,,96,,,634.0,778,,14,5.0,82.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,992.0,256,17.0,4,8.0,16.0,13,,7.0,2.0,6.0,4,13480.0,108.0,1.0,4,2400.0,157.0,1813.0,924,,18,7.0,73.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,992.0,256,17.0,4,8.0,16.0,13,,7.0,2.0,6.0,4,13480.0,108.0,1.0,4,2400.0,157.0,1813.0,924,,18,7.0,73.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,992.0,256,17.0,4,8.0,16.0,13,,7.0,2.0,6.0,4,13480.0,108.0,1.0,4,2400.0,157.0,1813.0,924,,18,7.0,73.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,992.0,256,17.0,4,8.0,16.0,13,,7.0,2.0,6.0,4,13480.0,108.0,1.0,4,2400.0,157.0,1813.0,924,,18,7.0,73.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,,1528,,30,3.0,3.0,3,,3.0,,,18,1856.0,20.0,,30,,,232.0,208,,5,1.0,64.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,,1528,,30,3.0,3.0,3,,3.0,,,18,1856.0,20.0,,30,,,232.0,208,,5,1.0,64.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,,1528,,30,3.0,3.0,3,,3.0,,,18,1856.0,20.0,,30,,,232.0,208,,5,1.0,64.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,,1528,,30,3.0,3.0,3,,3.0,,,18,1856.0,20.0,,30,,,232.0,208,,5,1.0,64.0
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,608.0,376,1.0,2,4.0,7.0,8,,3.0,1.0,1.0,2,1632.0,16.0,1.0,2,2720.0,194.0,813.0,568,,10,2.0,106.0
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,608.0,376,1.0,2,4.0,7.0,8,,3.0,1.0,1.0,2,1632.0,16.0,1.0,2,2720.0,194.0,813.0,568,,10,2.0,106.0
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,608.0,376,1.0,2,4.0,7.0,8,,3.0,1.0,1.0,2,1632.0,16.0,1.0,2,2720.0,194.0,813.0,568,,10,2.0,106.0
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,608.0,376,1.0,2,4.0,7.0,8,,3.0,1.0,1.0,2,1632.0,16.0,1.0,2,2720.0,194.0,813.0,568,,10,2.0,106.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,101256.0,107528,9.0,314,25.0,36.0,40,,21.0,1.0,9.0,207,16232.0,161.0,9.0,313,872.0,143.0,15382.0,13990,,49,15.0,92.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,101256.0,107528,9.0,314,25.0,36.0,40,,21.0,1.0,9.0,207,16232.0,161.0,9.0,313,872.0,143.0,15382.0,13990,,49,15.0,92.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,101256.0,107528,9.0,314,25.0,36.0,40,,21.0,1.0,9.0,207,16232.0,161.0,9.0,313,872.0,143.0,15382.0,13990,,49,15.0,92.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,101256.0,107528,9.0,314,25.0,36.0,40,,21.0,1.0,9.0,207,16232.0,161.0,9.0,313,872.0,143.0,15382.0,13990,,49,15.0,92.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,14536.0,19992,1.0,126,11.0,17.0,16,,10.0,2.0,1.0,77,10248.0,98.0,1.0,126,928.0,52.0,3441.0,3011,,20,8.0,41.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,14536.0,19992,1.0,126,11.0,17.0,16,,10.0,2.0,1.0,77,10248.0,98.0,1.0,126,928.0,52.0,3441.0,3011,,20,8.0,41.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,14536.0,19992,1.0,126,11.0,17.0,16,,10.0,2.0,1.0,77,10248.0,98.0,1.0,126,928.0,52.0,3441.0,3011,,20,8.0,41.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,14536.0,19992,1.0,126,11.0,17.0,16,,10.0,2.0,1.0,77,10248.0,98.0,1.0,126,928.0,52.0,3441.0,3011,,20,8.0,41.0
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,,928,,15,,,1,,,,,11,,,,15,,,,126,,1,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,,928,,15,,,1,,,,,11,,,,15,,,,126,,1,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,,928,,15,,,1,,,,,11,,,,15,,,,126,,1,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,,928,,15,,,1,,,,,11,,,,15,,,,126,,1,,
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,56088.0,108080,5.0,70,29.0,44.0,51,,26.0,7.0,5.0,40,62544.0,537.0,5.0,70,4232.0,293.0,17131.0,16397,,57,22.0,110.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,56088.0,108080,5.0,70,29.0,44.0,51,,26.0,7.0,5.0,40,62544.0,537.0,5.0,70,4232.0,293.0,17131.0,16397,,57,22.0,110.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,56088.0,108080,5.0,70,29.0,44.0,51,,26.0,7.0,5.0,40,62544.0,537.0,5.0,70,4232.0,293.0,17131.0,16397,,57,22.0,110.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,56088.0,108080,5.0,70,29.0,44.0,51,,26.0,7.0,5.0,40,62544.0,537.0,5.0,70,4232.0,293.0,17131.0,16397,,57,22.0,110.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,35688.0,90752,14.0,64,24.0,40.0,45,,20.0,6.0,8.0,26,47008.0,360.0,3.0,56,7776.0,511.0,16204.0,14318,,49,242.0,314.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,35688.0,90752,14.0,64,24.0,40.0,45,,20.0,6.0,8.0,26,47008.0,360.0,3.0,56,7776.0,511.0,16204.0,14318,,49,242.0,314.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,35688.0,90752,14.0,64,24.0,40.0,45,,20.0,6.0,8.0,26,47008.0,360.0,3.0,56,7776.0,511.0,16204.0,14318,,49,242.0,314.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,35688.0,90752,14.0,64,24.0,40.0,45,,20.0,6.0,8.0,26,47008.0,360.0,3.0,56,7776.0,511.0,16204.0,14318,,49,242.0,314.0
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690501,1713016816.0,149240736,174281.0,385425,74420.0,251051.0,159913,1831.0,49830.0,39908.0,160920.0,222609,,,155923.0,322998,10212848.0,661942.0,273416495.0,25899473,1008.0,217280,88328.0,328770.0
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690501,1713016816.0,149240736,174281.0,385425,74420.0,251051.0,159913,1831.0,49830.0,39908.0,160920.0,222609,,,155923.0,322998,10212848.0,661942.0,273416495.0,25899473,1008.0,217280,88328.0,328770.0
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690501,1713016816.0,149240736,174281.0,385425,74420.0,251051.0,159913,1831.0,49830.0,39908.0,160920.0,222609,,,155923.0,322998,10212848.0,661942.0,273416495.0,25899473,1008.0,217280,88328.0,328770.0
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690501,1713016816.0,149240736,174281.0,385425,74420.0,251051.0,159913,1831.0,49830.0,39908.0,160920.0,222609,,,155923.0,322998,10212848.0,661942.0,273416495.0,25899473,1008.0,217280,88328.0,328770.0
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690501,2553180544.0,217893144,243124.0,310360,90588.0,338624.0,205952,1761.0,52032.0,53784.0,228586.0,155123,,,223726.0,252006,10108224.0,655181.0,402222996.0,33354679,843.0,280312,74601.0,366006.0
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690501,2553180544.0,217893144,243124.0,310360,90588.0,338624.0,205952,1761.0,52032.0,53784.0,228586.0,155123,,,223726.0,252006,10108224.0,655181.0,402222996.0,33354679,843.0,280312,74601.0,366006.0
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690501,2553180544.0,217893144,243124.0,310360,90588.0,338624.0,205952,1761.0,52032.0,53784.0,228586.0,155123,,,223726.0,252006,10108224.0,655181.0,402222996.0,33354679,843.0,280312,74601.0,366006.0
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690501,2553180544.0,217893144,243124.0,310360,90588.0,338624.0,205952,1761.0,52032.0,53784.0,228586.0,155123,,,223726.0,252006,10108224.0,655181.0,402222996.0,33354679,843.0,280312,74601.0,366006.0
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690501,1411327176.0,107005160,130588.0,232912,88024.0,238346.0,165640,573.0,63645.0,58228.0,116873.0,103696,,,113303.0,183432,16936568.0,1001377.0,256080014.0,20095958,717.0,206781,105832.0,393789.0
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690501,1411327176.0,107005160,130588.0,232912,88024.0,238346.0,165640,573.0,63645.0,58228.0,116873.0,103696,,,113303.0,183432,16936568.0,1001377.0,256080014.0,20095958,717.0,206781,105832.0,393789.0
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690501,1411327176.0,107005160,130588.0,232912,88024.0,238346.0,165640,573.0,63645.0,58228.0,116873.0,103696,,,113303.0,183432,16936568.0,1001377.0,256080014.0,20095958,717.0,206781,105832.0,393789.0
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690501,1411327176.0,107005160,130588.0,232912,88024.0,238346.0,165640,573.0,63645.0,58228.0,116873.0,103696,,,113303.0,183432,16936568.0,1001377.0,256080014.0,20095958,717.0,206781,105832.0,393789.0
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690501,1432806952.0,118381952,145627.0,297895,94079.0,253137.0,180086,217.0,69151.0,80672.0,123681.0,150441,,,116155.0,267958,11537360.0,695887.0,282582040.0,21565180,132.0,198144,96900.0,405178.0
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690501,1432806952.0,118381952,145627.0,297895,94079.0,253137.0,180086,217.0,69151.0,80672.0,123681.0,150441,,,116155.0,267958,11537360.0,695887.0,282582040.0,21565180,132.0,198144,96900.0,405178.0
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690501,1432806952.0,118381952,145627.0,297895,94079.0,253137.0,180086,217.0,69151.0,80672.0,123681.0,150441,,,116155.0,267958,11537360.0,695887.0,282582040.0,21565180,132.0,198144,96900.0,405178.0
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690501,1432806952.0,118381952,145627.0,297895,94079.0,253137.0,180086,217.0,69151.0,80672.0,123681.0,150441,,,116155.0,267958,11537360.0,695887.0,282582040.0,21565180,132.0,198144,96900.0,405178.0
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690501,1778539088.0,142022960,140075.0,351354,70765.0,258827.0,171080,259.0,49078.0,55736.0,125942.0,209545,,,125325.0,273444,8504720.0,494023.0,307442836.0,21380334,159.0,179082,90773.0,331239.0
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690501,1778539088.0,142022960,140075.0,351354,70765.0,258827.0,171080,259.0,49078.0,55736.0,125942.0,209545,,,125325.0,273444,8504720.0,494023.0,307442836.0,21380334,159.0,179082,90773.0,331239.0
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690501,1778539088.0,142022960,140075.0,351354,70765.0,258827.0,171080,259.0,49078.0,55736.0,125942.0,209545,,,125325.0,273444,8504720.0,494023.0,307442836.0,21380334,159.0,179082,90773.0,331239.0
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690501,1778539088.0,142022960,140075.0,351354,70765.0,258827.0,171080,259.0,49078.0,55736.0,125942.0,209545,,,125325.0,273444,8504720.0,494023.0,307442836.0,21380334,159.0,179082,90773.0,331239.0
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690501,996218880.0,99090000,82231.0,231412,72188.0,184498.0,136192,35.0,53372.0,47953.0,69273.0,103071,,,64903.0,189038,10121272.0,628815.0,192913685.0,17180047,1545.0,146324,84725.0,329267.0
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690501,996218880.0,99090000,82231.0,231412,72188.0,184498.0,136192,35.0,53372.0,47953.0,69273.0,103071,,,64903.0,189038,10121272.0,628815.0,192913685.0,17180047,1545.0,146324,84725.0,329267.0
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690501,996218880.0,99090000,82231.0,231412,72188.0,184498.0,136192,35.0,53372.0,47953.0,69273.0,103071,,,64903.0,189038,10121272.0,628815.0,192913685.0,17180047,1545.0,146324,84725.0,329267.0
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690501,996218880.0,99090000,82231.0,231412,72188.0,184498.0,136192,35.0,53372.0,47953.0,69273.0,103071,,,64903.0,189038,10121272.0,628815.0,192913685.0,17180047,1545.0,146324,84725.0,329267.0
