createAt,manageObject,M8011C86,M8011C95,M8011C101,M8011C107,M8011C189,M8011C191,M8011C25,M8011C26,M8011C27,M8011C28,M8011C29,M8011C30,M8011C31,M8011C32,M8011C33,M8011C34,M8011C36,M8011C37,M8011C51,M8011C54,M8011C57,M8011C58,M8011C79,M8011C226,M8011C12,M8011C13,M8011C14,M8011C15,M8011C16,M8011C17,M8011C18,M8011C19,M8011C20,M8011C21,M8011C23,M8011C24,M8011C38,M8011C39,M8011C40,M8011C41,M8011C42,M8011C43,M8011C44,M8011C45,M8011C46,M8011C47,M8011C49,M8011C50,M8011C55,M8011C56,M8011C60,M8011C61,M8011C74,M8011C227,M8011C297,M8011C298,M8011C323,M8011C324,M8011C325,M8011C326,M8011C327,M8011C328,M8011C317,M8011C321,M8011C322,M8011C318,M8011C319,M8011C320,M8011C59
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,334.0,334.0,832455,53670,12569,457.0,139.0,79.0,77.0,128.0,82.0,344.0,100,15,334549,40425.0,,2.0,900000,40425.0,876513,18256.0,2225.0,534.0,715.0,290.0,64.0,228.0,60.0,1115.0,100.0,6.0,12123792,6.0,8456.0,73452,16146.0,1.0,,,3.0,4254492,3600000,114492.0,,3.0,847022,52978,900000,114665.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,311.0,311.0,833543,53728,12146,295.0,29.0,21.0,34.0,57.0,14.0,133.0,100,14,316604,22128.0,,2.0,900000,22128.0,885636,12218.0,1055.0,150.0,353.0,37.0,28.0,66.0,18.0,439.0,100.0,3.0,11789928,,7142.0,73098,5119.0,,,,,4202381,3600000,62381.0,,3.0,888759,11241,900000,62381.0,,,,,,,,,,,,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,273.0,273.0,801084,51249,12784,3456.0,1541.0,1270.0,1359.0,4622.0,2494.0,20141.0,100,46,1037100,745658.0,1.0,2.0,900000,745658.0,872114,17918.0,2753.0,1026.0,1378.0,952.0,120.0,1121.0,386.0,2232.0,100.0,10.0,11842648,1.0,48549.0,88185,6744.0,,,,,4324930,3600000,184930.0,,4.0,882169,17831,900000,185162.0,,,,,,,,,,,,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,248.0,248.0,672601,51169,16739,20254.0,9653.0,4997.0,5515.0,18885.0,11126.0,89061.0,100,162,3645091,3348795.0,2.0,3.0,900000,3348795.0,815279,48109.0,10074.0,5093.0,6008.0,4481.0,568.0,4805.0,1482.0,4101.0,100.0,31.0,12026752,5.0,179935.0,175571,18326.0,2.0,1.0,1.0,,4726353,3600000,586353.0,1.0,4.0,859156,40844,900000,586225.0,2.0,2.0,,,1.0,,,1.0,,,,,,,
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,272.0,272.0,711813,52264,17416,18647.0,10957.0,4945.0,5260.0,14337.0,10021.0,54340.0,100,120,2689672,2397138.0,2.0,3.0,900000,2397138.0,842398,44732.0,4395.0,2345.0,2148.0,1405.0,153.0,1309.0,297.0,818.0,100.0,16.0,12027376,11.0,116557.0,169442,22080.0,2.0,1.0,,,4449798,3600000,309798.0,1.0,4.0,859078,40922,900000,309801.0,1.0,2.0,,1.0,,,1.0,,,,,,,,
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,348.0,348.0,789813,53222,14578,7276.0,3197.0,1562.0,1778.0,6171.0,3615.0,18788.0,100,52,1161566,863964.0,1.0,3.0,900000,863964.0,868949,24767.0,2341.0,845.0,946.0,467.0,94.0,510.0,158.0,923.0,100.0,8.0,11904560,5.0,51804.0,105352,10478.0,1.0,2.0,1.0,,4299411,3600000,159411.0,,3.0,874430,25570,900000,159253.0,1.0,3.0,,,,,,,,,,,,,
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,381.0,381.0,737293,48828,11623,1250.0,464.0,383.0,1927.0,1385.0,6097.0,90750.0,100,123,2767737,2470611.0,1.0,3.0,900000,2470611.0,849712,22474.0,2670.0,1190.0,1422.0,1047.0,145.0,1947.0,1004.0,18389.0,100.0,29.0,11944192,14.0,141423.0,81137,12996.0,3.0,,,,4683617,3600000,543617.0,1.0,3.0,869476,30524,900000,543965.0,3.0,,,,,,,,1.0,1.0,,,,,
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,526.0,526.0,634630,44462,16551,13295.0,7568.0,6852.0,8230.0,11329.0,15562.0,141521.0,100,216,4864012,4565234.0,3.0,4.0,900000,4565234.0,757043,72213.0,13888.0,8558.0,12642.0,9810.0,2223.0,7690.0,2684.0,13249.0,100.0,59.0,13449312,324.0,264769.0,166492,82707.0,35.0,41.0,31.0,96.0,5231831,3600000,1091831.0,2.0,4.0,681549,218451,900000,1092134.0,139.0,64.0,26.0,40.0,31.0,67.0,119.0,45.0,1.0,1.0,,,,,
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,612.0,612.0,563921,44662,16571,16630.0,8369.0,6446.0,7974.0,15344.0,17699.0,202384.0,100,290,6534627,6232333.0,4.0,4.0,900000,6232333.0,740199,70593.0,17034.0,9142.0,10776.0,10177.0,2091.0,9719.0,3703.0,26566.0,100.0,77.0,12914768,740.0,318829.0,251827,74905.0,29.0,17.0,4.0,7.0,5537425,3600000,1397425.0,2.0,5.0,748155,151845,900000,1397318.0,35.0,22.0,1.0,4.0,,1.0,4.0,2.0,3.0,3.0,1.0,1.0,,,
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,884.0,884.0,641298,50269,17626,9865.0,3869.0,3731.0,6801.0,6904.0,11583.0,148054.0,100,212,4767241,4459871.0,3.0,5.0,900000,4459871.0,591152,155038.0,32212.0,14681.0,12366.0,8178.0,2445.0,8327.0,4662.0,70939.0,100.0,143.0,13935448,1331.0,337851.0,186952,201794.0,244.0,115.0,77.0,310.0,6778392,3600000,2638392.0,4.0,5.0,620502,279498,900000,2638431.0,278.0,468.0,11.0,26.0,4.0,102.0,38.0,105.0,1.0,,1.0,,,,
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,750.0,750.0,630863,50064,15451,8159.0,2865.0,2865.0,5179.0,7922.0,12326.0,164306.0,100,227,5097273,4782303.0,3.0,5.0,900000,4782303.0,584059,74812.0,22557.0,12544.0,25646.0,30991.0,5118.0,40633.0,19885.0,83755.0,100.0,205.0,13797528,882.0,375329.0,220376,133422.0,194.0,117.0,232.0,251.0,7903839,3600000,3763839.0,4.0,5.0,638010,261990,900000,3761294.0,341.0,453.0,12.0,27.0,54.0,104.0,93.0,104.0,1.0,2.0,3.0,1.0,1.0,2.0,
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,889.0,889.0,668822,52094,17063,7890.0,2405.0,2220.0,3780.0,5632.0,10237.0,129857.0,100,184,4147468,3829344.0,3.0,4.0,900000,3829344.0,613611,127871.0,31481.0,14028.0,14148.0,14019.0,3071.0,18578.0,8762.0,54431.0,100.0,138.0,14174304,604.0,318280.0,171994,161605.0,308.0,76.0,80.0,3106.0,6685626,3600000,2545626.0,4.0,5.0,590608,309392,900000,2544128.0,1365.0,2205.0,55.0,29.0,53.0,1979.0,771.0,1345.0,2.0,1.0,1.0,,,,
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1068.0,1068.0,360582,33044,11211,8204.0,4045.0,4799.0,7179.0,12005.0,31558.0,427373.0,100,537,12075932,11750006.0,8.0,5.0,900000,11750006.0,527141,159148.0,51797.0,31483.0,31596.0,20880.0,6675.0,17597.0,8925.0,44758.0,100.0,162.0,15844600,10067.0,586577.0,352101,341336.0,789.0,338.0,220.0,1055.0,7129413,3600000,2989413.0,5.0,5.0,381592,518408,900000,2995266.0,1280.0,1122.0,70.0,87.0,104.0,628.0,435.0,454.0,33.0,29.0,22.0,12.0,2.0,4.0,
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1174.0,1174.0,529398,47773,15959,9238.0,4540.0,4725.0,5878.0,7197.0,18971.0,256321.0,100,339,7624593,7311383.0,6.0,5.0,900000,7311383.0,542193,137935.0,47379.0,28184.0,30204.0,20516.0,9106.0,18904.0,9437.0,56142.0,100.0,170.0,15674344,14992.0,540331.0,236037,290667.0,3410.0,1839.0,1252.0,3506.0,7283956,3600000,3143956.0,5.0,5.0,402969,497031,900000,3144389.0,6575.0,3432.0,529.0,545.0,465.0,1679.0,1988.0,1230.0,130.0,185.0,87.0,46.0,40.0,56.0,
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1203.0,1203.0,586070,51715,19445,9729.0,3646.0,3453.0,5023.0,5860.0,15864.0,199195.0,100,272,6112966,5782374.0,4.0,5.0,900000,5782374.0,408977,251828.0,75889.0,42051.0,30469.0,18476.0,7039.0,11555.0,6243.0,47473.0,100.0,181.0,16143752,5613.0,429546.0,253338,399746.0,2298.0,536.0,470.0,4588.0,7473726,3600000,3333726.0,7.0,5.0,345076,554924,900000,3334854.0,3339.0,4553.0,309.0,266.0,300.0,3176.0,1699.0,2352.0,19.0,17.0,18.0,7.0,4.0,5.0,
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1061.0,1061.0,337445,31021,10607,6897.0,2597.0,2539.0,7018.0,9925.0,33856.0,458095.0,100,565,12705865,12371827.0,8.0,5.0,900000,12371827.0,624204,142415.0,30885.0,19056.0,13608.0,11019.0,3264.0,12234.0,6274.0,37041.0,100.0,116.0,14896448,3708.0,889311.0,145558,148182.0,1003.0,63.0,43.0,258.0,6278139,3600000,2138139.0,4.0,5.0,500147,399853,900000,2139810.0,985.0,382.0,22.0,25.0,31.0,172.0,136.0,114.0,15.0,13.0,6.0,1.0,1.0,2.0,
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1167.0,1167.0,284709,26095,9462,8237.0,3421.0,4098.0,6796.0,11741.0,37333.0,508108.0,100,627,14118592,13799466.0,11.0,5.0,900000,13799466.0,527258,170894.0,43852.0,29861.0,22845.0,16928.0,6401.0,16977.0,9340.0,55644.0,100.0,166.0,16163384,16530.0,1002547.0,236160,272601.0,3922.0,376.0,168.0,665.0,7206151,3600000,3066151.0,6.0,5.0,342042,557958,900000,3067994.0,3932.0,1199.0,187.0,139.0,70.0,370.0,511.0,255.0,66.0,61.0,19.0,8.0,2.0,4.0,
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1244.0,1244.0,515286,45854,15413,9817.0,4355.0,4627.0,5570.0,10216.0,19561.0,269301.0,100,355,7968054,7645706.0,6.0,5.0,900000,7645706.0,506735,214469.0,47319.0,29281.0,22516.0,16191.0,5654.0,13485.0,7140.0,37210.0,100.0,147.0,15972744,10812.0,576983.0,192552,317684.0,3046.0,650.0,393.0,2568.0,6841113,3600000,2701113.0,6.0,5.0,365853,534147,900000,2700298.0,4021.0,2636.0,302.0,331.0,192.0,1497.0,1231.0,1091.0,48.0,46.0,22.0,5.0,4.0,11.0,
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1229.0,1229.0,517711,44501,17719,10136.0,4195.0,4598.0,5522.0,8208.0,20489.0,266921.0,100,352,7914603,7591207.0,6.0,5.0,900000,7591207.0,487972,159788.0,60280.0,34415.0,32390.0,19705.0,8324.0,16769.0,8935.0,71422.0,100.0,194.0,15775680,7489.0,658438.0,248085,245154.0,1775.0,650.0,248.0,994.0,7713120,3600000,3573120.0,6.0,5.0,390538,509462,900000,3573909.0,2325.0,1342.0,301.0,239.0,104.0,541.0,730.0,455.0,22.0,23.0,9.0,7.0,2.0,1.0,
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1221.0,1221.0,351288,34224,12511,6746.0,4712.0,5560.0,5970.0,10542.0,30383.0,438064.0,100,548,12314502,11984192.0,9.0,5.0,900000,11984192.0,540003,160275.0,47971.0,24492.0,21432.0,14393.0,5503.0,14975.0,9398.0,61558.0,100.0,164.0,15562512,9464.0,839695.0,219667,263091.0,1914.0,363.0,269.0,643.0,7164146,3600000,3024146.0,5.0,5.0,416931,483069,900000,3031389.0,2232.0,957.0,85.0,162.0,166.0,404.0,429.0,388.0,33.0,33.0,9.0,6.0,1.0,2.0,
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1328.0,1328.0,292029,31974,11511,9254.0,7096.0,8786.0,7207.0,13473.0,34235.0,484435.0,100,610,13718155,13384931.0,11.0,5.0,900000,13384931.0,523260,166284.0,44268.0,31009.0,22090.0,15972.0,6327.0,16534.0,9403.0,64853.0,100.0,175.0,16630584,36613.0,921753.0,283114,370408.0,6679.0,1148.0,737.0,2520.0,7361959,3600000,3221959.0,6.0,5.0,283780,616220,900000,3215391.0,8763.0,2321.0,404.0,330.0,286.0,1145.0,1618.0,547.0,545.0,582.0,119.0,57.0,28.0,71.0,
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1298.0,1298.0,317701,33153,12915,10635.0,6765.0,8072.0,7516.0,12606.0,36041.0,454596.0,100,577,12981855,12646377.0,10.0,5.0,900000,12646377.0,430444,144733.0,50008.0,29999.0,29345.0,21407.0,10331.0,26167.0,16158.0,141408.0,100.0,279.0,15892008,23433.0,1060138.0,321448,267920.0,4151.0,1399.0,1122.0,2178.0,9294445,3600000,5154445.0,8.0,5.0,376164,523836,900000,5156030.0,5355.0,3495.0,510.0,491.0,511.0,947.0,1574.0,885.0,252.0,195.0,225.0,59.0,27.0,82.0,
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1093.0,1093.0,708630,59241,18372,7107.0,2097.0,1990.0,4646.0,4033.0,6958.0,86926.0,100,135,3030258,2690084.0,2.0,4.0,900000,2690084.0,704820,100632.0,18542.0,10403.0,8111.0,5165.0,1687.0,5832.0,2882.0,41926.0,100.0,90.0,13649824,433.0,259986.0,150113,92793.0,58.0,25.0,10.0,28.0,5797789,3600000,1657789.0,3.0,5.0,655966,244034,900000,1664912.0,72.0,49.0,5.0,13.0,5.0,17.0,16.0,24.0,2.0,3.0,,1.0,,,
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1089.0,1089.0,737952,58085,18753,7566.0,1741.0,1505.0,2505.0,4647.0,5402.0,61844.0,100,105,2358292,2038876.0,2.0,4.0,900000,2038876.0,413207,152234.0,43475.0,20647.0,24463.0,15946.0,6110.0,19823.0,10412.0,193683.0,100.0,308.0,14811616,1523.0,373547.0,173323,315137.0,497.0,120.0,97.0,765.0,9811591,3600000,5671591.0,7.0,5.0,511424,388576,900000,5664320.0,537.0,942.0,91.0,85.0,63.0,549.0,234.0,554.0,4.0,3.0,2.0,1.0,,,
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1094.0,1094.0,525765,41224,11850,4352.0,1314.0,1292.0,2933.0,4794.0,20040.0,286436.0,100,355,7983306,7666608.0,5.0,5.0,900000,7666608.0,713909,96121.0,24153.0,12020.0,10443.0,7205.0,1809.0,6862.0,2634.0,24844.0,100.0,76.0,13653592,1356.0,473260.0,156830,92004.0,127.0,16.0,6.0,12.0,5542711,3600000,1402711.0,3.0,5.0,655631,244369,900000,1405132.0,123.0,38.0,8.0,7.0,2.0,5.0,16.0,6.0,9.0,11.0,,1.0,1.0,,
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1228.0,1228.0,485663,40034,12580,7879.0,4072.0,4311.0,4570.0,8992.0,22544.0,309355.0,100,395,8884477,8571297.0,6.0,5.0,900000,8571297.0,587633,113239.0,49762.0,25680.0,27040.0,21704.0,7236.0,20683.0,10293.0,36730.0,100.0,145.0,15360696,11839.0,559187.0,233137,226204.0,1953.0,555.0,269.0,1030.0,6811100,3600000,2671100.0,5.0,5.0,442260,457740,900000,2670682.0,2247.0,1560.0,158.0,143.0,96.0,539.0,403.0,533.0,61.0,68.0,27.0,14.0,12.0,8.0,
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1164.0,1164.0,314866,26209,8375,4885.0,1924.0,2137.0,3997.0,7351.0,34009.0,496247.0,100,601,13512763,13195985.0,8.0,5.0,900000,13195985.0,591574,97992.0,31376.0,22059.0,40572.0,29280.0,8137.0,27486.0,11128.0,40396.0,100.0,159.0,14605008,2319.0,813083.0,215309,111725.0,611.0,78.0,30.0,62.0,7072341,3600000,2932341.0,4.0,5.0,536559,363441,900000,2935946.0,650.0,131.0,73.0,25.0,10.0,20.0,105.0,23.0,12.0,11.0,3.0,1.0,1.0,,
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1141.0,1141.0,704066,54755,15676,4376.0,1446.0,1181.0,1915.0,2809.0,7373.0,106403.0,100,149,3348559,3028735.0,2.0,4.0,900000,3028735.0,682405,110055.0,24039.0,13087.0,16458.0,12248.0,2967.0,11195.0,4760.0,22786.0,100.0,89.0,14614928,464.0,193297.0,152316,161084.0,161.0,103.0,93.0,371.0,5776235,3600000,1636235.0,3.0,5.0,535747,364253,900000,1635962.0,231.0,497.0,65.0,48.0,63.0,256.0,113.0,319.0,1.0,1.0,,,,,
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1029.0,1029.0,671389,54082,16733,7603.0,3736.0,3112.0,4293.0,6104.0,9541.0,123407.0,100,179,4016750,3695078.0,3.0,5.0,900000,3695078.0,687424,109280.0,24496.0,11957.0,13099.0,9704.0,2716.0,9391.0,4334.0,27599.0,100.0,88.0,14141696,1046.0,225898.0,170342,157184.0,195.0,212.0,91.0,229.0,5765174,3600000,1625174.0,3.0,5.0,594748,305252,900000,1627723.0,382.0,345.0,13.0,103.0,49.0,159.0,149.0,175.0,2.0,2.0,,,,,
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1182.0,1182.0,685503,59482,17880,7593.0,2496.0,2314.0,3954.0,4926.0,9060.0,106792.0,100,160,3595586,3268944.0,3.0,5.0,900000,3268944.0,618913,133785.0,38082.0,19200.0,19066.0,12164.0,3964.0,10373.0,4644.0,39809.0,100.0,119.0,14955400,1136.0,250488.0,188223,204917.0,278.0,122.0,85.0,592.0,6331330,3600000,2191330.0,4.0,5.0,493471,406529,900000,2186660.0,391.0,686.0,17.0,27.0,29.0,436.0,137.0,372.0,2.0,4.0,1.0,2.0,1.0,,
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1185.0,1185.0,741339,58929,17845,6379.0,1980.0,1741.0,2679.0,3492.0,5105.0,60511.0,100,101,2270434,1943850.0,2.0,4.0,900000,1943850.0,701875,106670.0,22020.0,10765.0,10732.0,7746.0,2226.0,6959.0,3223.0,27784.0,100.0,81.0,14396024,770.0,154568.0,131412,176258.0,250.0,160.0,73.0,775.0,5632952,3600000,1492952.0,3.0,5.0,563051,336949,900000,1492454.0,499.0,759.0,54.0,110.0,49.0,599.0,299.0,513.0,2.0,1.0,1.0,,,,
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1203.0,1203.0,587132,54092,17981,10222.0,5799.0,5273.0,5904.0,9253.0,14910.0,189434.0,100,265,5945017,5617479.0,4.0,5.0,900000,5617479.0,442399,216841.0,80396.0,38926.0,30453.0,20693.0,9885.0,16244.0,8852.0,35311.0,100.0,172.0,15947376,12968.0,494066.0,216203,357250.0,3393.0,1345.0,906.0,5467.0,7306039,3600000,3166039.0,7.0,5.0,369054,530946,900000,3166834.0,5606.0,5505.0,249.0,458.0,411.0,3374.0,2271.0,2221.0,135.0,83.0,131.0,30.0,9.0,40.0,
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1196.0,1196.0,538868,51827,18224,11025.0,6430.0,6642.0,6761.0,9414.0,18395.0,232414.0,100,318,7165670,6832502.0,5.0,5.0,900000,6832502.0,361521,229886.0,94431.0,42941.0,42575.0,30384.0,12258.0,23221.0,12010.0,50773.0,100.0,219.0,16620144,11933.0,532598.0,302217,447337.0,2944.0,1635.0,1346.0,6221.0,8170188,3600000,4030188.0,9.0,5.0,285212,614788,900000,4029289.0,5163.0,6983.0,412.0,803.0,772.0,4222.0,2291.0,3918.0,32.0,27.0,35.0,9.0,7.0,14.0,
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1226.0,1226.0,652790,56251,16666,5178.0,1722.0,1618.0,3236.0,3960.0,11141.0,147438.0,100,201,4516076,4178618.0,3.0,5.0,900000,4178618.0,513789,218689.0,63813.0,30511.0,21567.0,12810.0,5370.0,8412.0,4801.0,20238.0,100.0,124.0,15173000,4920.0,321122.0,187150,311733.0,1013.0,471.0,311.0,4044.0,6428004,3600000,2288004.0,6.0,5.0,465550,434450,900000,2292142.0,2235.0,3604.0,93.0,162.0,136.0,2650.0,958.0,2083.0,42.0,9.0,45.0,6.0,,6.0,
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1150.0,1150.0,754642,62585,16392,4294.0,1186.0,922.0,1526.0,1895.0,4108.0,52450.0,100,86,1941907,1601015.0,1.0,5.0,900000,1601015.0,629571,143219.0,42187.0,18121.0,22612.0,13807.0,3919.0,9665.0,3400.0,13499.0,100.0,93.0,14249872,794.0,123717.0,157539,216461.0,94.0,49.0,56.0,612.0,5852342,3600000,1712342.0,3.0,5.0,581534,318466,900000,1711308.0,301.0,510.0,9.0,20.0,22.0,317.0,121.0,247.0,,,,,,,
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1134.0,1134.0,660945,57661,16480,5556.0,1885.0,1954.0,3629.0,4114.0,9733.0,138043.0,100,191,4305564,3978482.0,3.0,5.0,900000,3978482.0,684723,111360.0,29048.0,15528.0,13024.0,7784.0,3093.0,6738.0,3379.0,25323.0,100.0,85.0,14415088,1428.0,218322.0,175245,187154.0,194.0,111.0,107.0,384.0,5706933,3600000,1566933.0,3.0,5.0,560820,339180,900000,1566308.0,413.0,383.0,27.0,48.0,57.0,217.0,160.0,189.0,5.0,5.0,2.0,1.0,,1.0,
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1228.0,1228.0,740559,63113,21761,24538.0,3327.0,2588.0,4028.0,3560.0,3097.0,33429.0,100,82,1843521,1517205.0,2.0,5.0,900000,1517205.0,539691,92984.0,32592.0,15714.0,18007.0,11247.0,4896.0,14864.0,8563.0,161442.0,100.0,245.0,14517480,764.0,443227.0,129481,110504.0,164.0,22.0,7.0,78.0,8653774,3600000,4513774.0,5.0,5.0,547914,352086,900000,4519188.0,99.0,172.0,6.0,3.0,2.0,40.0,13.0,38.0,2.0,3.0,1.0,2.0,,,
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1104.0,1104.0,447176,37685,10887,5598.0,1851.0,1835.0,2931.0,6433.0,24950.0,360654.0,100,445,9991719,9666815.0,5.0,4.0,900000,9666815.0,656461,133465.0,27208.0,16138.0,13304.0,9703.0,2972.0,9578.0,4090.0,27081.0,100.0,95.0,14847072,1305.0,506068.0,161510,187723.0,593.0,104.0,63.0,356.0,5887958,3600000,1747958.0,3.0,5.0,506282,393718,900000,1751224.0,728.0,388.0,113.0,50.0,37.0,201.0,233.0,168.0,5.0,3.0,2.0,,,,
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1090.0,1090.0,374115,34486,12173,8741.0,3797.0,4830.0,4977.0,9541.0,31050.0,416290.0,100,521,11725981,11394565.0,8.0,5.0,900000,11394565.0,542290,160890.0,43687.0,24480.0,19262.0,17039.0,6361.0,20557.0,10047.0,55387.0,100.0,163.0,15946744,11563.0,725655.0,242907,284329.0,2577.0,605.0,450.0,1390.0,7142367,3600000,3002367.0,5.0,5.0,369178,530822,900000,2999890.0,3469.0,1553.0,229.0,233.0,263.0,680.0,895.0,510.0,52.0,42.0,24.0,7.0,2.0,5.0,
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,1037.0,1037.0,703492,60599,18279,6370.0,2562.0,2439.0,3280.0,4468.0,7931.0,90580.0,100,139,3130660,2788556.0,2.0,5.0,900000,2788556.0,636386,103814.0,59817.0,23152.0,22151.0,14171.0,3993.0,9807.0,3951.0,22758.0,100.0,105.0,14303120,1736.0,219113.0,175903,183410.0,1064.0,352.0,152.0,2007.0,6071631,3600000,1931631.0,4.0,5.0,574701,325299,900000,1931630.0,1373.0,2202.0,366.0,136.0,70.0,1293.0,797.0,1068.0,5.0,3.0,5.0,2.0,,1.0,
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,946.0,946.0,349350,32847,10529,6950.0,4452.0,4686.0,5983.0,9497.0,32641.0,443065.0,100,552,12429882,12100880.0,10.0,5.0,900000,12100880.0,514723,159349.0,52455.0,32087.0,35544.0,22060.0,8253.0,17783.0,8215.0,49531.0,100.0,171.0,15318344,14875.0,976625.0,230189,267465.0,3750.0,541.0,262.0,1380.0,7304053,3600000,3164053.0,6.0,5.0,447662,452338,900000,3163221.0,4013.0,1920.0,459.0,362.0,172.0,707.0,967.0,733.0,94.0,86.0,33.0,8.0,5.0,12.0,
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,880.0,880.0,553083,48201,14186,7244.0,3172.0,3366.0,4495.0,7860.0,18222.0,240171.0,100,315,7083879,6754271.0,5.0,5.0,900000,6754271.0,525718,181338.0,56722.0,26108.0,24716.0,17157.0,6974.0,14936.0,7550.0,38781.0,100.0,148.0,14889920,7066.0,512545.0,205575,271074.0,2005.0,580.0,673.0,4766.0,6859873,3600000,2719873.0,5.0,5.0,501287,398713,900000,2719939.0,3930.0,4094.0,155.0,207.0,326.0,3203.0,1613.0,2278.0,31.0,23.0,23.0,2.0,3.0,10.0,
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,751.0,751.0,692385,54535,15535,5240.0,3121.0,3213.0,4444.0,3425.0,7883.0,110219.0,100,158,3554689,3233523.0,2.0,4.0,900000,3233523.0,639767,135713.0,35269.0,15280.0,26497.0,15952.0,4825.0,9428.0,2597.0,14672.0,100.0,93.0,14153752,1098.0,185712.0,150686,219712.0,345.0,279.0,314.0,2395.0,5850630,3600000,1710630.0,3.0,5.0,593589,306411,900000,1710020.0,1339.0,1994.0,49.0,144.0,210.0,2064.0,954.0,1513.0,,1.0,,,1.0,,
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,900,900,900,900,454.0,454.0,786129,57604,15451,4206.0,1404.0,917.0,2603.0,2955.0,2438.0,26293.0,100,56,1249610,932408.0,1.0,3.0,900000,932408.0,742858,112622.0,11833.0,6145.0,8154.0,2329.0,1122.0,2129.0,1044.0,11764.0,100.0,47.0,13391200,305.0,62864.0,98880,150285.0,105.0,32.0,24.0,152.0,5005130,3600000,865130.0,2.0,4.0,688888,211112,900000,861725.0,134.0,179.0,19.0,26.0,19.0,85.0,40.0,109.0,1.0,1.0,,,,,
