createAt,manageObject,M8029C207,M8029C209,M8029C210,M8029C211,M8029C31,M8029C32,M8029C186,M8029C187,M8029C188,M8029C189,M8029C190,M8029C191,M8029C192,M8029C193,M8029C194,M8029C196,M8029C198,M8029C199,M8029C200,M8029C201,M8029C202,M8029C203,M8029C204,M8029C205,M8029C224,M8029C195,M8029C197,M8029C208
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-690204,6.0,81.0,714.0,100,31.0,264.0,15.0,39.0,24.0,16.0,3.0,10.0,10.0,7.0,,,12.0,29.0,14.0,9.0,3.0,10.0,10.0,7.0,90000,,,20.0
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-772601,4.0,129.0,1613.0,100,57.0,467.0,390.0,394.0,396.0,297.0,52.0,40.0,65.0,41.0,2.0,1.0,331.0,355.0,325.0,257.0,50.0,38.0,64.0,41.0,90000,1.0,1.0,16.0
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-772601,3.0,141.0,1768.0,100,96.0,445.0,450.0,633.0,534.0,453.0,66.0,83.0,56.0,57.0,3.0,5.0,372.0,527.0,453.0,395.0,63.0,77.0,53.0,55.0,90000,6.0,,19.0
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-772601,4.0,115.0,1575.0,100,58.0,420.0,430.0,710.0,531.0,392.0,84.0,143.0,105.0,75.0,5.0,4.0,326.0,534.0,410.0,312.0,71.0,132.0,101.0,71.0,90000,9.0,1.0,19.0
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-772601,3.0,132.0,1180.0,100,71.0,469.0,1260.0,1617.0,1336.0,1092.0,183.0,182.0,171.0,132.0,5.0,8.0,1068.0,1415.0,1135.0,940.0,150.0,160.0,156.0,123.0,90000,4.0,4.0,18.0
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-772601,3.0,128.0,1135.0,100,41.0,415.0,601.0,1182.0,1014.0,831.0,88.0,142.0,129.0,105.0,7.0,12.0,473.0,1003.0,839.0,710.0,75.0,130.0,122.0,94.0,90000,11.0,7.0,19.0
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-772601,4.0,145.0,1715.0,100,48.0,449.0,206.0,262.0,289.0,241.0,30.0,39.0,42.0,26.0,4.0,3.0,164.0,219.0,234.0,204.0,23.0,33.0,39.0,26.0,90000,2.0,3.0,19.0
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-772601,4.0,166.0,2771.0,100,84.0,521.0,600.0,721.0,712.0,591.0,113.0,98.0,105.0,64.0,,,485.0,605.0,607.0,519.0,110.0,92.0,99.0,60.0,90000,5.0,2.0,20.0
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-772601,4.0,124.0,3750.0,100,107.0,557.0,2147.0,2055.0,2000.0,2028.0,247.0,228.0,209.0,216.0,22.0,19.0,1831.0,1769.0,1732.0,1753.0,231.0,211.0,186.0,204.0,90000,19.0,16.0,21.0
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-772601,4.0,118.0,4518.0,100,79.0,499.0,1826.0,1954.0,1701.0,1642.0,270.0,304.0,237.0,201.0,11.0,14.0,1513.0,1636.0,1405.0,1356.0,257.0,278.0,229.0,192.0,90000,6.0,22.0,19.0
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-772601,3.0,97.0,4082.0,100,49.0,363.0,2228.0,2782.0,2969.0,3025.0,208.0,266.0,275.0,292.0,11.0,16.0,1978.0,2455.0,2635.0,2693.0,197.0,249.0,271.0,282.0,90000,16.0,12.0,20.0
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-772601,4.0,130.0,4493.0,100,81.0,515.0,2758.0,3617.0,3771.0,3538.0,441.0,480.0,520.0,390.0,19.0,29.0,2274.0,3062.0,3205.0,3110.0,404.0,435.0,456.0,349.0,90000,22.0,15.0,20.0
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-772601,4.0,121.0,4405.0,100,81.0,487.0,957.0,1011.0,1013.0,657.0,165.0,177.0,167.0,106.0,3.0,18.0,784.0,822.0,784.0,531.0,149.0,160.0,153.0,97.0,90000,4.0,5.0,19.0
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-772601,3.0,127.0,4178.0,100,64.0,369.0,2523.0,2153.0,1659.0,1408.0,403.0,225.0,145.0,123.0,27.0,22.0,2013.0,1838.0,1433.0,1213.0,381.0,223.0,140.0,121.0,90000,23.0,18.0,19.0
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-772601,3.0,54.0,3730.0,100,36.0,255.0,1222.0,1632.0,1711.0,1677.0,154.0,179.0,154.0,118.0,10.0,7.0,1029.0,1410.0,1533.0,1505.0,141.0,175.0,147.0,114.0,90000,11.0,15.0,20.0
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-772601,4.0,66.0,2769.0,100,44.0,237.0,2452.0,2726.0,2299.0,2023.0,265.0,232.0,213.0,204.0,7.0,12.0,2168.0,2460.0,2045.0,1783.0,243.0,213.0,202.0,194.0,90000,11.0,11.0,22.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-772601,3.0,121.0,2811.0,100,24.0,302.0,3608.0,3972.0,3379.0,3100.0,351.0,354.0,334.0,336.0,21.0,12.0,3173.0,3563.0,3008.0,2726.0,333.0,337.0,312.0,329.0,90000,14.0,10.0,21.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-772601,4.0,86.0,2471.0,100,33.0,269.0,1402.0,1845.0,1872.0,1784.0,103.0,184.0,197.0,182.0,32.0,29.0,1174.0,1603.0,1572.0,1532.0,101.0,165.0,177.0,151.0,90000,18.0,27.0,21.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-772601,4.0,114.0,2840.0,100,61.0,366.0,656.0,537.0,426.0,328.0,51.0,49.0,31.0,29.0,30.0,12.0,495.0,432.0,352.0,278.0,43.0,42.0,31.0,29.0,90000,17.0,5.0,22.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-772601,4.0,97.0,2219.0,100,69.0,334.0,2023.0,1833.0,1637.0,1465.0,309.0,305.0,342.0,345.0,27.0,29.0,1697.0,1480.0,1262.0,1107.0,193.0,202.0,223.0,221.0,90000,31.0,28.0,20.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-772601,4.0,62.0,2365.0,100,34.0,375.0,3506.0,3810.0,4115.0,4197.0,462.0,445.0,426.0,446.0,29.0,19.0,2972.0,3334.0,3649.0,3708.0,386.0,362.0,370.0,355.0,90000,18.0,29.0,20.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-772601,4.0,74.0,2722.0,100,33.0,301.0,1101.0,867.0,790.0,700.0,135.0,112.0,76.0,71.0,11.0,4.0,927.0,744.0,699.0,620.0,128.0,103.0,72.0,60.0,90000,3.0,5.0,22.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-772601,3.0,111.0,2307.0,100,41.0,367.0,1491.0,1374.0,1419.0,1529.0,149.0,93.0,73.0,117.0,9.0,5.0,1306.0,1264.0,1327.0,1399.0,140.0,87.0,72.0,117.0,90000,3.0,3.0,22.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-772601,4.0,111.0,2911.0,100,32.0,419.0,662.0,565.0,484.0,374.0,116.0,86.0,83.0,55.0,7.0,9.0,536.0,477.0,390.0,304.0,70.0,64.0,52.0,39.0,90000,5.0,8.0,21.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-772601,4.0,99.0,3370.0,100,26.0,409.0,1126.0,1367.0,1616.0,1450.0,149.0,109.0,180.0,110.0,5.0,5.0,967.0,1238.0,1417.0,1323.0,128.0,102.0,168.0,104.0,90000,5.0,8.0,21.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-772601,4.0,91.0,3118.0,100,30.0,326.0,858.0,857.0,636.0,443.0,66.0,68.0,67.0,56.0,6.0,8.0,768.0,742.0,538.0,381.0,57.0,62.0,64.0,44.0,90000,12.0,4.0,23.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-772601,4.0,98.0,2759.0,100,46.0,323.0,220.0,177.0,87.0,63.0,10.0,11.0,6.0,8.0,3.0,1.0,197.0,146.0,77.0,52.0,9.0,11.0,6.0,8.0,90000,5.0,1.0,24.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-772601,4.0,88.0,2848.0,100,56.0,289.0,108.0,128.0,117.0,83.0,5.0,7.0,5.0,7.0,,,103.0,121.0,112.0,71.0,5.0,7.0,5.0,7.0,90000,,1.0,24.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-772601,4.0,88.0,2195.0,100,71.0,329.0,435.0,230.0,125.0,93.0,71.0,35.0,24.0,16.0,3.0,1.0,351.0,188.0,101.0,77.0,70.0,35.0,23.0,16.0,90000,3.0,,20.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-772601,5.0,87.0,2438.0,100,72.0,282.0,103.0,89.0,70.0,37.0,,7.0,6.0,7.0,8.0,2.0,72.0,78.0,57.0,26.0,,7.0,6.0,7.0,90000,1.0,1.0,24.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-772601,5.0,80.0,2529.0,100,71.0,285.0,33.0,39.0,37.0,28.0,2.0,2.0,2.0,6.0,,1.0,31.0,37.0,31.0,22.0,2.0,2.0,2.0,6.0,90000,,,23.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-772601,5.0,65.0,2551.0,100,38.0,254.0,37.0,51.0,30.0,18.0,2.0,6.0,4.0,2.0,,1.0,35.0,44.0,22.0,16.0,2.0,6.0,4.0,2.0,90000,,,25.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-772601,5.0,72.0,2655.0,100,55.0,284.0,54.0,132.0,128.0,116.0,3.0,9.0,7.0,4.0,2.0,3.0,43.0,123.0,106.0,90.0,3.0,6.0,7.0,4.0,90000,,6.0,24.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-772601,4.0,68.0,2603.0,100,45.0,257.0,50.0,90.0,74.0,48.0,1.0,7.0,5.0,6.0,,4.0,49.0,79.0,54.0,30.0,1.0,5.0,5.0,5.0,90000,1.0,3.0,24.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-772601,4.0,65.0,3617.0,100,54.0,269.0,47.0,60.0,58.0,26.0,3.0,7.0,7.0,6.0,,1.0,44.0,52.0,47.0,20.0,3.0,7.0,7.0,6.0,90000,,,21.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-772601,4.0,78.0,3221.0,100,65.0,278.0,41.0,43.0,52.0,19.0,3.0,2.0,2.0,1.0,,,38.0,41.0,50.0,18.0,3.0,2.0,2.0,1.0,90000,,,24.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-772601,4.0,62.0,3498.0,100,100.0,361.0,1184.0,850.0,587.0,503.0,80.0,79.0,82.0,90.0,,,1103.0,771.0,505.0,413.0,80.0,69.0,76.0,84.0,90000,,,23.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-772601,4.0,71.0,3413.0,100,69.0,302.0,44.0,66.0,36.0,20.0,3.0,3.0,3.0,4.0,,,40.0,63.0,33.0,16.0,3.0,3.0,3.0,4.0,90000,,,21.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-772601,3.0,54.0,2576.0,100,49.0,310.0,101.0,107.0,97.0,67.0,7.0,7.0,12.0,8.0,1.0,,89.0,100.0,85.0,59.0,7.0,7.0,12.0,8.0,90000,,,19.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-772601,4.0,80.0,1856.0,100,62.0,295.0,54.0,81.0,52.0,30.0,9.0,9.0,3.0,2.0,1.0,,46.0,72.0,49.0,28.0,5.0,9.0,3.0,2.0,90000,,,20.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-772601,4.0,74.0,1031.0,100,57.0,262.0,108.0,92.0,62.0,44.0,9.0,7.0,10.0,6.0,,,99.0,85.0,52.0,38.0,7.0,7.0,7.0,6.0,90000,,,20.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-772601,5.0,78.0,1287.0,100,59.0,264.0,83.0,71.0,76.0,43.0,5.0,4.0,7.0,7.0,1.0,2.0,74.0,67.0,62.0,36.0,5.0,4.0,7.0,7.0,90000,,,20.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-772601,5.0,75.0,1280.0,100,72.0,247.0,77.0,44.0,26.0,18.0,3.0,3.0,2.0,4.0,1.0,,70.0,41.0,24.0,14.0,3.0,3.0,2.0,3.0,90000,,,18.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-772601,3.0,73.0,1717.0,100,57.0,312.0,56.0,118.0,51.0,81.0,4.0,13.0,5.0,7.0,,1.0,52.0,86.0,42.0,51.0,4.0,12.0,5.0,7.0,90000,5.0,6.0,25.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-772601,4.0,86.0,1438.0,100,59.0,305.0,141.0,94.0,67.0,193.0,11.0,12.0,2.0,28.0,,,130.0,82.0,64.0,162.0,11.0,11.0,2.0,20.0,90000,,1.0,15.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-772601,5.0,105.0,746.0,100,45.0,280.0,43.0,66.0,48.0,37.0,7.0,3.0,3.0,7.0,,,36.0,59.0,45.0,30.0,7.0,3.0,3.0,7.0,90000,1.0,,18.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-772601,4.0,89.0,1208.0,100,87.0,346.0,143.0,125.0,83.0,73.0,17.0,14.0,11.0,10.0,1.0,,122.0,111.0,72.0,63.0,17.0,14.0,11.0,10.0,90000,,,23.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-772601,4.0,112.0,1990.0,100,73.0,392.0,445.0,792.0,1231.0,3840.0,21.0,34.0,31.0,244.0,2.0,4.0,416.0,753.0,1178.0,3515.0,21.0,34.0,29.0,242.0,90000,,16.0,22.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-772601,4.0,114.0,2397.0,100,94.0,421.0,379.0,716.0,609.0,397.0,33.0,82.0,126.0,104.0,,2.0,343.0,630.0,475.0,279.0,33.0,82.0,118.0,102.0,90000,1.0,2.0,17.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-772601,4.0,157.0,2745.0,100,123.0,625.0,2058.0,3609.0,5788.0,17119.0,188.0,261.0,305.0,955.0,16.0,28.0,1812.0,3230.0,5351.0,15732.0,180.0,244.0,299.0,933.0,90000,28.0,88.0,23.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-772601,4.0,173.0,1921.0,100,122.0,596.0,1388.0,1617.0,1522.0,1541.0,186.0,199.0,195.0,186.0,11.0,15.0,1175.0,1367.0,1295.0,1320.0,162.0,160.0,173.0,161.0,90000,20.0,14.0,22.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-772601,4.0,182.0,2179.0,100,90.0,578.0,1637.0,2128.0,2167.0,1756.0,231.0,250.0,282.0,196.0,12.0,15.0,1392.0,1824.0,1851.0,1524.0,190.0,213.0,242.0,176.0,90000,22.0,11.0,21.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-772601,4.0,120.0,2215.0,100,65.0,474.0,190.0,385.0,408.0,398.0,17.0,34.0,38.0,29.0,,3.0,173.0,334.0,363.0,366.0,15.0,33.0,38.0,25.0,90000,5.0,2.0,24.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-772601,4.0,158.0,1722.0,100,83.0,517.0,340.0,599.0,686.0,665.0,32.0,42.0,70.0,60.0,1.0,9.0,304.0,515.0,590.0,596.0,31.0,42.0,64.0,55.0,90000,10.0,3.0,23.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-772601,4.0,211.0,2248.0,100,72.0,575.0,473.0,552.0,634.0,707.0,60.0,45.0,65.0,50.0,3.0,4.0,402.0,491.0,558.0,650.0,55.0,42.0,62.0,48.0,90000,4.0,2.0,22.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-772601,3.0,168.0,1980.0,100,74.0,508.0,1770.0,1631.0,1352.0,1296.0,256.0,251.0,192.0,185.0,12.0,1.0,1466.0,1359.0,1156.0,1102.0,243.0,235.0,186.0,170.0,90000,7.0,5.0,21.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-772601,4.0,147.0,2130.0,100,62.0,463.0,1955.0,1474.0,1083.0,829.0,426.0,299.0,221.0,162.0,19.0,2.0,1464.0,1167.0,854.0,655.0,400.0,273.0,207.0,147.0,90000,5.0,4.0,20.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-772601,4.0,190.0,1968.0,100,91.0,500.0,1976.0,1675.0,1118.0,862.0,374.0,284.0,191.0,154.0,14.0,7.0,1555.0,1341.0,920.0,692.0,348.0,269.0,166.0,139.0,90000,14.0,8.0,18.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-772601,3.0,198.0,2204.0,100,111.0,556.0,931.0,1146.0,1099.0,830.0,135.0,184.0,171.0,113.0,1.0,4.0,792.0,956.0,913.0,699.0,132.0,172.0,163.0,100.0,90000,3.0,6.0,21.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-772601,3.0,145.0,2232.0,100,85.0,496.0,2054.0,2084.0,1986.0,1954.0,242.0,207.0,189.0,186.0,16.0,20.0,1751.0,1789.0,1720.0,1735.0,229.0,186.0,176.0,170.0,90000,27.0,10.0,21.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-772601,3.0,136.0,3117.0,100,106.0,499.0,2716.0,2679.0,2326.0,2015.0,343.0,310.0,305.0,302.0,14.0,12.0,2328.0,2326.0,1974.0,1698.0,330.0,296.0,286.0,290.0,90000,12.0,5.0,21.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-772601,4.0,164.0,1691.0,100,84.0,575.0,2890.0,3514.0,3542.0,2989.0,423.0,462.0,457.0,339.0,12.0,28.0,2432.0,3027.0,2989.0,2612.0,393.0,430.0,427.0,322.0,90000,7.0,10.0,20.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-772601,4.0,136.0,2199.0,100,82.0,545.0,3358.0,4720.0,4449.0,3386.0,562.0,639.0,654.0,416.0,24.0,16.0,2705.0,3951.0,3715.0,2922.0,529.0,625.0,624.0,401.0,90000,29.0,13.0,20.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-772601,3.0,149.0,2237.0,100,144.0,520.0,5199.0,5258.0,4892.0,3362.0,722.0,637.0,550.0,427.0,25.0,24.0,4381.0,4500.0,4251.0,2889.0,703.0,616.0,535.0,413.0,90000,32.0,12.0,16.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-772601,3.0,162.0,1819.0,100,100.0,521.0,2602.0,2647.0,2838.0,2868.0,382.0,267.0,236.0,242.0,4.0,6.0,2202.0,2336.0,2577.0,2602.0,376.0,255.0,235.0,230.0,90000,11.0,7.0,21.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-772601,4.0,144.0,1672.0,100,88.0,493.0,2848.0,2894.0,2639.0,2106.0,268.0,262.0,281.0,240.0,27.0,9.0,2474.0,2576.0,2317.0,1858.0,262.0,246.0,269.0,236.0,90000,16.0,2.0,24.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-772601,4.0,121.0,1309.0,100,75.0,416.0,947.0,1671.0,1955.0,1946.0,61.0,96.0,84.0,72.0,7.0,11.0,864.0,1546.0,1827.0,1851.0,55.0,89.0,82.0,65.0,90000,7.0,6.0,22.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-772601,4.0,110.0,1784.0,100,72.0,438.0,318.0,485.0,421.0,296.0,50.0,81.0,76.0,46.0,3.0,2.0,257.0,394.0,342.0,247.0,42.0,75.0,61.0,45.0,90000,5.0,1.0,16.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-772601,4.0,93.0,1816.0,100,73.0,432.0,976.0,1477.0,1586.0,1573.0,106.0,149.0,156.0,225.0,27.0,9.0,764.0,1279.0,1399.0,1338.0,96.0,132.0,149.0,203.0,90000,13.0,10.0,21.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-772601,3.0,116.0,2023.0,100,72.0,464.0,1476.0,2421.0,1853.0,1528.0,160.0,263.0,224.0,245.0,15.0,16.0,1261.0,2111.0,1600.0,1272.0,140.0,245.0,185.0,198.0,90000,16.0,15.0,22.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-772601,3.0,118.0,1532.0,100,39.0,440.0,955.0,1653.0,1720.0,2020.0,140.0,176.0,188.0,174.0,4.0,12.0,800.0,1453.0,1491.0,1774.0,136.0,175.0,182.0,164.0,90000,5.0,20.0,24.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-772601,3.0,109.0,2051.0,100,36.0,410.0,620.0,740.0,784.0,518.0,48.0,77.0,93.0,74.0,29.0,20.0,457.0,608.0,614.0,434.0,46.0,70.0,89.0,71.0,90000,15.0,3.0,15.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-772601,4.0,137.0,1600.0,100,45.0,462.0,1224.0,1168.0,818.0,672.0,177.0,137.0,111.0,86.0,27.0,11.0,930.0,922.0,664.0,567.0,168.0,135.0,111.0,85.0,90000,28.0,5.0,16.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-772601,4.0,147.0,1161.0,100,80.0,463.0,350.0,561.0,652.0,528.0,35.0,61.0,59.0,47.0,,3.0,314.0,487.0,583.0,470.0,34.0,54.0,53.0,43.0,90000,3.0,3.0,15.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-772601,4.0,155.0,1357.0,100,67.0,466.0,1708.0,2682.0,3476.0,3958.0,150.0,205.0,234.0,292.0,10.0,11.0,1528.0,2444.0,3200.0,3612.0,130.0,197.0,227.0,286.0,90000,8.0,15.0,17.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-772601,3.0,190.0,1814.0,100,82.0,579.0,1718.0,1916.0,1883.0,1377.0,233.0,199.0,237.0,162.0,8.0,10.0,1456.0,1692.0,1610.0,1196.0,215.0,193.0,225.0,151.0,90000,3.0,5.0,17.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-772601,3.0,158.0,1554.0,100,83.0,480.0,1756.0,2139.0,2010.0,2030.0,250.0,249.0,226.0,244.0,7.0,12.0,1489.0,1852.0,1744.0,1757.0,219.0,213.0,197.0,217.0,90000,10.0,13.0,21.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-772601,4.0,137.0,1819.0,100,86.0,446.0,1743.0,2262.0,1955.0,1691.0,240.0,206.0,205.0,245.0,7.0,14.0,1478.0,1998.0,1708.0,1414.0,223.0,189.0,190.0,232.0,90000,15.0,9.0,17.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-772601,4.0,149.0,2297.0,100,100.0,663.0,1107.0,1426.0,1574.0,1662.0,132.0,145.0,149.0,153.0,5.0,7.0,960.0,1239.0,1396.0,1448.0,123.0,129.0,125.0,133.0,90000,11.0,16.0,24.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-772601,4.0,139.0,2030.0,100,96.0,587.0,1026.0,1212.0,1431.0,1281.0,154.0,142.0,193.0,173.0,13.0,15.0,843.0,1047.0,1224.0,1087.0,117.0,113.0,137.0,120.0,90000,9.0,15.0,20.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-772601,4.0,152.0,2204.0,100,112.0,567.0,888.0,1133.0,1188.0,1108.0,142.0,125.0,165.0,90.0,2.0,10.0,734.0,986.0,997.0,993.0,137.0,116.0,156.0,82.0,90000,8.0,8.0,21.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-772601,4.0,151.0,3600.0,100,69.0,574.0,1730.0,2206.0,2275.0,2342.0,270.0,224.0,233.0,201.0,7.0,9.0,1440.0,1921.0,2007.0,2104.0,251.0,214.0,217.0,182.0,90000,16.0,14.0,19.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-772601,3.0,145.0,5527.0,100,82.0,492.0,1873.0,1972.0,1719.0,1258.0,225.0,252.0,275.0,193.0,14.0,14.0,1594.0,1693.0,1425.0,1052.0,216.0,230.0,247.0,183.0,90000,11.0,7.0,20.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-772601,3.0,143.0,4126.0,100,100.0,541.0,928.0,1068.0,1048.0,858.0,143.0,139.0,117.0,106.0,14.0,9.0,729.0,872.0,902.0,701.0,137.0,131.0,111.0,95.0,90000,15.0,12.0,20.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-772601,4.0,148.0,3788.0,100,121.0,543.0,2284.0,2768.0,2619.0,1917.0,248.0,339.0,330.0,215.0,20.0,41.0,1969.0,2299.0,2142.0,1594.0,240.0,322.0,311.0,207.0,90000,35.0,28.0,21.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-772601,4.0,51.0,2931.0,100,25.0,311.0,3886.0,3006.0,2579.0,2391.0,422.0,289.0,283.0,333.0,59.0,34.0,3243.0,2623.0,2173.0,1888.0,404.0,279.0,270.0,325.0,90000,25.0,46.0,20.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-772601,4.0,29.0,2331.0,100,41.0,289.0,1386.0,1637.0,1869.0,1637.0,124.0,123.0,135.0,128.0,5.0,10.0,1242.0,1482.0,1706.0,1491.0,116.0,108.0,111.0,111.0,90000,8.0,6.0,22.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-772601,4.0,30.0,2869.0,100,20.0,230.0,1285.0,1357.0,1528.0,1499.0,118.0,103.0,130.0,113.0,19.0,13.0,1096.0,1229.0,1367.0,1368.0,109.0,91.0,101.0,98.0,90000,9.0,7.0,21.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-772601,3.0,39.0,4804.0,100,27.0,235.0,1007.0,1268.0,967.0,624.0,167.0,184.0,178.0,108.0,16.0,14.0,831.0,1063.0,789.0,511.0,110.0,130.0,115.0,85.0,90000,11.0,5.0,20.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-772601,4.0,36.0,2676.0,100,25.0,242.0,865.0,1230.0,1010.0,948.0,173.0,209.0,213.0,203.0,12.0,15.0,681.0,1014.0,782.0,729.0,119.0,140.0,141.0,129.0,90000,12.0,18.0,21.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-772601,4.0,25.0,2649.0,100,22.0,233.0,2250.0,2532.0,2565.0,2123.0,367.0,372.0,425.0,373.0,44.0,47.0,1817.0,2106.0,2064.0,1702.0,204.0,255.0,290.0,264.0,90000,32.0,35.0,21.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-772601,3.0,80.0,4076.0,100,56.0,328.0,270.0,447.0,433.0,432.0,28.0,51.0,50.0,28.0,1.0,5.0,236.0,381.0,364.0,386.0,24.0,43.0,46.0,27.0,90000,4.0,5.0,21.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-772601,4.0,62.0,3623.0,100,49.0,437.0,1279.0,1463.0,1437.0,1088.0,170.0,156.0,251.0,136.0,,6.0,1105.0,1283.0,1176.0,949.0,160.0,135.0,226.0,117.0,90000,9.0,4.0,22.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-772601,4.0,40.0,3170.0,100,71.0,340.0,1662.0,1744.0,1526.0,1033.0,119.0,118.0,213.0,101.0,5.0,2.0,1529.0,1558.0,1299.0,930.0,110.0,116.0,212.0,101.0,90000,17.0,,22.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-772601,4.0,72.0,2033.0,100,35.0,312.0,153.0,91.0,94.0,44.0,17.0,7.0,12.0,5.0,2.0,1.0,128.0,84.0,78.0,38.0,15.0,7.0,12.0,5.0,90000,,,21.0
