createAt,manageObject,M8051C11,M8051C16,M8051C17,M8051C23,M8051C24,M8051C34,M8051C44,M8051C52,M8051C54,M8051C55,M8051C56,M8051C57,M8051C58,M8051C60,M8051C61,M8051C62,M8051C63,M8051C64,M8051C65,M8051C68,M8051C71,M8051C73,M8051C74,M8051C75,M8051C79,M8051C80,M8051C81,M8051C83,M8051C86,M8051C87,M8051C88,M8051C89,M8051C90,M8051C121,M8051C122,M8051C148,M8051C149,M8051C152,M8051C155,M8051C161,M8051C162,M8051C171,M8051C179,M8051C132,M8051C133,M8051C165,M8051C101,M8051C102,M8051C105,M8051C106,M8051C107,M8051C108,M8051C115,M8051C95,M8051C98,M8051C99,M8051C100,M8051C103,M8051C104,M8051C109,M8051C110,M8051C125,M8051C126,M8051C66,M8051C72,M8051C51,M8051C136,M8051C82,M8051C67,M8051C15,M8051C85,M8051C6,M8051C14,M8051C31,M8051C37,M8051C41,M8051C47,M8051C70,M8051C159,M8051C160,M8051C8,M8051C50,M8051C153,M8051C1,M8051C46,M8051C36,M8051C40,M8051C91,M8051C0,M8051C9,M8051C180,M8051C4
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-771801,1.0,,,4.0,,1.0,2.0,2.0,53.0,3.0,6.0,3.0,5.0,2790.0,900,2756.0,900,3.0,3.0,,53.0,2.0,2.0,2.0,5.0,5.0,3.0,1.0,2.0,,4.0,4.0,4.0,208.0,,1.0,15.0,5.0,,2.0,,,,313.0,6.0,6.0,55512.0,900000,21017.0,900000,102.0,3.0,102.0,900,101.0,104683.0,900000,78605.0,900000,101.0,3.0,122.0,4.0,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-771801,2.0,1.0,,5.0,,1.0,2.0,2.0,126.0,4.0,7.0,4.0,7.0,3691.0,900,3638.0,900,4.0,4.0,1.0,126.0,3.0,2.0,3.0,7.0,7.0,3.0,1.0,3.0,,5.0,4.0,5.0,331.0,,1.0,3.0,7.0,,2.0,1.0,,,413.0,8.0,8.0,52141.0,900000,33680.0,900000,103.0,3.0,103.0,900,103.0,66772.0,900000,41182.0,900000,103.0,3.0,139.0,4.0,2.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,6.0,,,2.0,3.0,136.0,4.0,7.0,4.0,7.0,3310.0,900,3269.0,900,4.0,4.0,1.0,136.0,3.0,2.0,3.0,7.0,7.0,4.0,1.0,4.0,,6.0,5.0,6.0,313.0,,1.0,2.0,7.0,1.0,3.0,1.0,,1.0,368.0,7.0,7.0,25368.0,900000,12986.0,900000,101.0,2.0,101.0,900,101.0,35699.0,900000,25401.0,900000,101.0,3.0,127.0,6.0,2.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,1.0,2.0,3.0,104.0,4.0,7.0,4.0,6.0,3421.0,900,3380.0,900,4.0,4.0,,104.0,3.0,2.0,3.0,6.0,6.0,3.0,1.0,3.0,,5.0,5.0,5.0,307.0,,1.0,8.0,6.0,,3.0,1.0,,,382.0,7.0,7.0,41803.0,900000,25245.0,900000,103.0,3.0,103.0,900,101.0,39795.0,900000,18755.0,900000,101.0,3.0,131.0,5.0,2.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-771801,2.0,,,5.0,,1.0,2.0,2.0,111.0,4.0,7.0,4.0,6.0,3422.0,900,3385.0,900,4.0,4.0,1.0,111.0,3.0,2.0,3.0,6.0,6.0,3.0,1.0,3.0,,5.0,4.0,5.0,272.0,,1.0,7.0,6.0,,2.0,,,,382.0,7.0,7.0,81739.0,900000,62770.0,900000,102.0,3.0,102.0,900,101.0,30862.0,900000,23738.0,900000,101.0,2.0,137.0,4.0,3.0,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,1.0,2.0,2.0,122.0,4.0,8.0,4.0,7.0,3587.0,900,3539.0,900,4.0,4.0,,122.0,3.0,2.0,3.0,7.0,7.0,3.0,1.0,3.0,,5.0,4.0,5.0,288.0,,1.0,5.0,7.0,,2.0,1.0,,,402.0,8.0,8.0,91031.0,900000,82779.0,900000,105.0,3.0,105.0,900,103.0,97313.0,900000,59093.0,900000,103.0,3.0,145.0,6.0,3.0,,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,7.0,,1.0,1.0,4.0,170.0,4.0,7.0,4.0,7.0,3868.0,900,3835.0,900,4.0,4.0,,170.0,3.0,3.0,3.0,7.0,7.0,3.0,1.0,4.0,,7.0,6.0,7.0,337.0,,1.0,28.0,7.0,1.0,4.0,1.0,,1.0,431.0,8.0,8.0,76274.0,900000,44379.0,900000,106.0,3.0,106.0,900,101.0,52412.0,900000,22771.0,900000,101.0,2.0,134.0,5.0,3.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-771801,2.0,2.0,,7.0,,1.0,2.0,4.0,184.0,5.0,9.0,5.0,8.0,4817.0,900,4789.0,900,5.0,5.0,1.0,184.0,4.0,4.0,4.0,8.0,8.0,4.0,1.0,4.0,,7.0,6.0,7.0,420.0,,1.0,11.0,8.0,1.0,4.0,2.0,,1.0,537.0,8.0,8.0,97297.0,900000,69772.0,900000,106.0,4.0,106.0,900,102.0,59533.0,900000,34413.0,900000,102.0,3.0,148.0,5.0,3.0,,,1.0,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,6.0,,,1.0,3.0,148.0,3.0,7.0,3.0,7.0,3068.0,900,3045.0,900,3.0,3.0,1.0,148.0,3.0,2.0,3.0,7.0,7.0,3.0,1.0,4.0,,6.0,5.0,6.0,313.0,,1.0,5.0,7.0,1.0,3.0,1.0,,1.0,345.0,7.0,7.0,53609.0,900000,28321.0,900000,102.0,3.0,102.0,900,102.0,37770.0,900000,23393.0,900000,102.0,2.0,125.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,2.0,1.0,,,,,,
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-771801,1.0,2.0,,6.0,,,,4.0,182.0,3.0,6.0,3.0,6.0,2550.0,900,2489.0,900,3.0,3.0,1.0,182.0,3.0,2.0,3.0,6.0,6.0,1.0,1.0,5.0,,6.0,5.0,6.0,277.0,,1.0,27.0,6.0,1.0,4.0,2.0,,1.0,291.0,6.0,6.0,109284.0,900000,61087.0,900000,109.0,4.0,109.0,900,102.0,68791.0,900000,22740.0,900000,102.0,3.0,128.0,4.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-771801,1.0,2.0,,6.0,,,,4.0,152.0,3.0,6.0,3.0,5.0,2628.0,900,2592.0,900,3.0,3.0,1.0,152.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,4.0,,5.0,5.0,5.0,288.0,,1.0,22.0,5.0,1.0,4.0,2.0,,1.0,295.0,6.0,6.0,79529.0,900000,49487.0,900000,102.0,3.0,102.0,900,102.0,80120.0,900000,28404.0,900000,102.0,3.0,126.0,4.0,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-771801,1.0,2.0,,5.0,,,1.0,4.0,150.0,3.0,6.0,3.0,5.0,2752.0,900,2734.0,900,3.0,3.0,1.0,150.0,3.0,3.0,3.0,5.0,5.0,,1.0,3.0,,5.0,5.0,5.0,299.0,,1.0,31.0,5.0,2.0,4.0,2.0,,2.0,308.0,6.0,6.0,97630.0,900000,65782.0,900000,103.0,3.0,103.0,900,103.0,111769.0,900000,47900.0,900000,103.0,3.0,141.0,5.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-771801,1.0,2.0,,6.0,,,,4.0,233.0,4.0,6.0,4.0,6.0,3266.0,900,3239.0,900,4.0,4.0,1.0,233.0,4.0,3.0,4.0,6.0,6.0,2.0,1.0,4.0,,6.0,5.0,6.0,360.0,,1.0,42.0,6.0,2.0,4.0,2.0,,2.0,364.0,6.0,6.0,107745.0,900000,95950.0,900000,106.0,3.0,106.0,900,103.0,75494.0,900000,32965.0,900000,103.0,3.0,147.0,5.0,1.0,,,,,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-771801,1.0,2.0,,6.0,,,,4.0,238.0,4.0,6.0,4.0,6.0,3665.0,900,3648.0,900,4.0,4.0,1.0,238.0,4.0,3.0,4.0,6.0,6.0,2.0,1.0,4.0,,6.0,5.0,6.0,405.0,,1.0,20.0,6.0,1.0,4.0,2.0,,1.0,409.0,7.0,7.0,95545.0,900000,78468.0,900000,104.0,3.0,104.0,900,101.0,66761.0,900000,38247.0,900000,101.0,3.0,131.0,4.0,1.0,,,1.0,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-771801,1.0,2.0,,6.0,,,1.0,4.0,205.0,4.0,6.0,4.0,6.0,3720.0,900,3713.0,900,4.0,4.0,1.0,205.0,4.0,3.0,4.0,6.0,6.0,1.0,1.0,4.0,,6.0,5.0,6.0,398.0,,1.0,13.0,6.0,1.0,4.0,2.0,,1.0,415.0,6.0,6.0,187956.0,900000,154654.0,900000,115.0,4.0,115.0,900,107.0,197979.0,900000,77685.0,900000,107.0,3.0,155.0,5.0,1.0,,,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,6.0,,,1.0,4.0,268.0,5.0,7.0,5.0,7.0,4544.0,900,4524.0,900,5.0,5.0,1.0,268.0,5.0,4.0,5.0,7.0,7.0,2.0,1.0,4.0,,6.0,5.0,6.0,465.0,,1.0,5.0,7.0,2.0,4.0,3.0,,2.0,507.0,7.0,7.0,226331.0,900000,202001.0,900000,114.0,4.0,114.0,900,105.0,129204.0,900000,57821.0,900000,105.0,3.0,174.0,6.0,1.0,,,1.0,1.0,,,,2.0,2.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,6.0,,,,4.0,300.0,5.0,7.0,5.0,6.0,4531.0,900,4502.0,900,5.0,5.0,1.0,300.0,5.0,4.0,5.0,6.0,6.0,2.0,1.0,4.0,,6.0,5.0,6.0,500.0,,1.0,3.0,6.0,2.0,4.0,3.0,,2.0,506.0,7.0,7.0,215759.0,900000,238327.0,900000,117.0,5.0,117.0,900,106.0,331996.0,900000,242636.0,900000,106.0,4.0,198.0,6.0,1.0,,,1.0,,,,,2.0,2.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,6.0,,,,4.0,289.0,5.0,6.0,5.0,6.0,4407.0,900,4399.0,900,5.0,5.0,1.0,289.0,5.0,4.0,5.0,6.0,6.0,1.0,1.0,4.0,,6.0,5.0,6.0,489.0,,1.0,8.0,6.0,2.0,4.0,3.0,,2.0,492.0,7.0,7.0,192785.0,900000,168429.0,900000,114.0,3.0,114.0,900,103.0,79423.0,900000,42960.0,900000,103.0,3.0,152.0,5.0,1.0,,,1.0,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,7.0,,,1.0,4.0,309.0,5.0,6.0,5.0,6.0,4674.0,900,4662.0,900,5.0,5.0,1.0,309.0,5.0,4.0,5.0,6.0,6.0,1.0,1.0,5.0,,6.0,5.0,6.0,509.0,,1.0,10.0,6.0,2.0,4.0,3.0,,2.0,522.0,7.0,7.0,176734.0,900000,149850.0,900000,114.0,4.0,114.0,900,104.0,84095.0,900000,47965.0,900000,104.0,3.0,168.0,6.0,1.0,,,1.0,1.0,,,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,6.0,,,,4.0,276.0,5.0,6.0,5.0,6.0,4297.0,900,4287.0,900,5.0,5.0,1.0,276.0,5.0,4.0,5.0,6.0,6.0,1.0,1.0,4.0,,6.0,5.0,6.0,476.0,,1.0,6.0,6.0,2.0,4.0,3.0,,2.0,480.0,6.0,6.0,293536.0,900000,260780.0,900000,117.0,4.0,117.0,900,107.0,169380.0,900000,93634.0,900000,107.0,4.0,186.0,6.0,1.0,,,1.0,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,6.0,,,,4.0,281.0,5.0,7.0,5.0,6.0,4223.0,900,4202.0,900,5.0,5.0,1.0,281.0,5.0,4.0,5.0,6.0,6.0,1.0,1.0,4.0,,6.0,5.0,6.0,467.0,,1.0,21.0,6.0,2.0,4.0,3.0,,2.0,472.0,7.0,7.0,335583.0,900000,287115.0,900000,122.0,4.0,122.0,900,106.0,154605.0,900000,81349.0,900000,106.0,3.0,191.0,6.0,1.0,,,1.0,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-771801,1.0,3.0,,7.0,,,,4.0,250.0,5.0,7.0,4.0,6.0,4058.0,900,4022.0,900,4.0,4.0,1.0,250.0,4.0,4.0,4.0,6.0,6.0,1.0,1.0,5.0,,6.0,5.0,6.0,447.0,,1.0,11.0,6.0,2.0,4.0,3.0,,2.0,454.0,7.0,7.0,357517.0,900000,323081.0,900000,123.0,4.0,123.0,900,108.0,279725.0,900000,145431.0,900000,108.0,4.0,208.0,5.0,1.0,,,1.0,,,,,2.0,2.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,6.0,,,,4.0,196.0,3.0,6.0,3.0,6.0,2476.0,900,2458.0,900,3.0,3.0,1.0,196.0,3.0,2.0,3.0,6.0,6.0,1.0,1.0,4.0,,6.0,5.0,6.0,273.0,,1.0,20.0,6.0,1.0,4.0,1.0,,1.0,277.0,6.0,6.0,239586.0,900000,227493.0,900000,112.0,3.0,112.0,900,103.0,84840.0,900000,41748.0,900000,103.0,3.0,140.0,4.0,1.0,,,,,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,,3.0,215.0,3.0,5.0,3.0,5.0,2779.0,900,2746.0,900,3.0,3.0,1.0,215.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,,5.0,4.0,5.0,305.0,,1.0,10.0,5.0,1.0,3.0,1.0,,1.0,311.0,6.0,6.0,90616.0,900000,54614.0,900000,105.0,3.0,105.0,900,102.0,34158.0,900000,18406.0,900000,102.0,2.0,129.0,4.0,1.0,,,,,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-771801,,1.0,,5.0,,,,3.0,208.0,3.0,5.0,3.0,5.0,2414.0,900,2390.0,900,3.0,3.0,,208.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,,5.0,4.0,5.0,266.0,,1.0,6.0,5.0,1.0,3.0,1.0,,1.0,272.0,5.0,5.0,91443.0,900000,39007.0,900000,102.0,3.0,102.0,900,101.0,35171.0,900000,19951.0,900000,101.0,3.0,125.0,5.0,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,154.0,3.0,6.0,3.0,5.0,2489.0,900,2476.0,900,3.0,3.0,1.0,154.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,,5.0,4.0,5.0,272.0,,1.0,3.0,5.0,1.0,3.0,1.0,,1.0,277.0,6.0,6.0,103168.0,900000,93190.0,900000,102.0,3.0,102.0,900,101.0,39441.0,900000,21583.0,900000,101.0,3.0,119.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-771801,1.0,,,4.0,,,1.0,2.0,131.0,3.0,4.0,3.0,4.0,2328.0,900,2320.0,900,3.0,3.0,1.0,131.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,,4.0,3.0,4.0,242.0,,1.0,7.0,4.0,,2.0,,,,260.0,5.0,5.0,70442.0,900001,61878.0,900000,102.0,3.0,102.0,900,100.0,20057.0,900000,14514.0,900000,100.0,3.0,118.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,191.0,3.0,6.0,3.0,6.0,2945.0,900,2928.0,900,3.0,3.0,1.0,191.0,3.0,2.0,3.0,6.0,6.0,2.0,1.0,4.0,,5.0,4.0,5.0,313.0,,1.0,9.0,6.0,1.0,3.0,1.0,,1.0,330.0,6.0,6.0,70356.0,900001,58113.0,900000,102.0,3.0,102.0,900,101.0,26277.0,900000,20091.0,900000,101.0,3.0,132.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,169.0,3.0,5.0,3.0,5.0,2720.0,900,2710.0,900,3.0,3.0,1.0,169.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,4.0,,5.0,4.0,5.0,297.0,,1.0,7.0,5.0,1.0,3.0,1.0,,1.0,304.0,5.0,5.0,90825.0,900000,74968.0,900000,102.0,3.0,102.0,900,101.0,38113.0,900000,21236.0,900000,101.0,2.0,127.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,4.0,,,1.0,2.0,156.0,3.0,5.0,3.0,5.0,2476.0,900,2471.0,900,3.0,3.0,1.0,156.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,3.0,,4.0,3.0,4.0,272.0,,1.0,10.0,5.0,1.0,2.0,1.0,,1.0,277.0,5.0,5.0,73486.0,900000,62837.0,900000,102.0,2.0,102.0,900,100.0,49936.0,900000,19861.0,900000,100.0,2.0,119.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,169.0,3.0,5.0,3.0,5.0,2528.0,900,2521.0,900,3.0,3.0,1.0,169.0,3.0,2.0,3.0,5.0,5.0,1.0,1.0,4.0,,5.0,4.0,5.0,278.0,,1.0,4.0,5.0,1.0,3.0,1.0,,1.0,282.0,6.0,6.0,19119.0,900000,8705.0,900000,101.0,3.0,101.0,900,100.0,15029.0,900000,10512.0,900000,100.0,2.0,116.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,6.0,,,1.0,3.0,142.0,3.0,6.0,3.0,6.0,2339.0,900,2319.0,900,3.0,3.0,1.0,142.0,3.0,2.0,3.0,6.0,6.0,2.0,1.0,4.0,,6.0,5.0,6.0,255.0,,1.0,8.0,6.0,,3.0,1.0,,,261.0,6.0,6.0,17262.0,900000,6492.0,900000,100.0,2.0,100.0,900,100.0,9237.0,900000,7097.0,900000,100.0,2.0,113.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,4.0,,,1.0,2.0,139.0,3.0,5.0,3.0,5.0,2325.0,900,2316.0,900,3.0,3.0,1.0,139.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,3.0,,4.0,3.0,4.0,254.0,,1.0,7.0,5.0,,2.0,1.0,,,259.0,5.0,5.0,18521.0,900000,6844.0,900000,101.0,3.0,101.0,900,100.0,13721.0,900000,9715.0,900000,100.0,2.0,115.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,180.0,3.0,5.0,3.0,5.0,2590.0,900,2581.0,900,3.0,3.0,1.0,180.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,,5.0,4.0,5.0,284.0,,1.0,7.0,5.0,1.0,3.0,1.0,,1.0,289.0,5.0,5.0,24423.0,900000,6206.0,900000,101.0,2.0,101.0,900,101.0,19172.0,900000,11317.0,900000,101.0,2.0,116.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-771801,1.0,,,5.0,,,1.0,3.0,131.0,2.0,5.0,2.0,5.0,2178.0,900,2174.0,900,2.0,2.0,1.0,131.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,3.0,,5.0,4.0,5.0,239.0,,1.0,5.0,5.0,,3.0,,,,243.0,5.0,5.0,13132.0,900000,5667.0,900000,102.0,2.0,102.0,900,100.0,10856.0,900000,6692.0,900000,100.0,2.0,111.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,4.0,,,1.0,2.0,141.0,3.0,5.0,3.0,4.0,2367.0,900,2358.0,900,3.0,3.0,1.0,141.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,3.0,,4.0,3.0,4.0,259.0,,1.0,9.0,4.0,,2.0,1.0,,,263.0,4.0,4.0,27159.0,900000,9760.0,900000,100.0,2.0,100.0,900,100.0,29736.0,900000,19856.0,900000,100.0,2.0,115.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,,3.0,149.0,3.0,5.0,3.0,5.0,2343.0,900,2321.0,900,3.0,3.0,1.0,149.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,,5.0,4.0,5.0,258.0,,1.0,11.0,5.0,,3.0,1.0,,,262.0,5.0,5.0,14817.0,900000,6161.0,900000,101.0,2.0,101.0,900,100.0,12151.0,900000,8458.0,900000,100.0,2.0,113.0,4.0,1.0,,,,,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,173.0,3.0,6.0,3.0,6.0,2639.0,900,2627.0,900,3.0,3.0,1.0,173.0,3.0,2.0,3.0,6.0,6.0,2.0,1.0,4.0,,5.0,4.0,5.0,288.0,,1.0,8.0,6.0,1.0,3.0,1.0,,1.0,294.0,6.0,6.0,22128.0,900000,11478.0,900000,101.0,3.0,101.0,900,100.0,13999.0,900000,8810.0,900000,100.0,2.0,119.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,177.0,3.0,5.0,3.0,5.0,2542.0,900,2534.0,900,3.0,3.0,1.0,177.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,,5.0,4.0,5.0,279.0,,1.0,3.0,5.0,1.0,3.0,1.0,,1.0,284.0,5.0,5.0,57305.0,900001,22559.0,900000,101.0,2.0,101.0,900,100.0,14184.0,900000,14124.0,900000,100.0,2.0,120.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,182.0,3.0,5.0,3.0,5.0,2699.0,900,2687.0,900,3.0,3.0,1.0,182.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,,5.0,4.0,5.0,295.0,,1.0,9.0,5.0,1.0,3.0,1.0,,1.0,301.0,5.0,5.0,22387.0,900000,7661.0,900000,101.0,3.0,101.0,900,100.0,11616.0,900000,7948.0,900000,100.0,2.0,114.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,140.0,3.0,5.0,3.0,5.0,2398.0,900,2389.0,900,3.0,3.0,1.0,140.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,3.0,,5.0,4.0,5.0,263.0,,1.0,3.0,5.0,,3.0,1.0,,,268.0,5.0,5.0,22682.0,900000,9365.0,900000,102.0,3.0,102.0,900,105.0,20267.0,900000,16046.0,900000,105.0,3.0,117.0,4.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-771801,1.0,,,4.0,,,,2.0,125.0,2.0,4.0,2.0,4.0,2165.0,900,2151.0,900,2.0,2.0,1.0,125.0,2.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,,4.0,3.0,4.0,239.0,,1.0,3.0,4.0,,2.0,,,,241.0,4.0,4.0,10897.0,900000,3606.0,900000,101.0,2.0,101.0,900,100.0,5076.0,900000,3931.0,900000,100.0,2.0,108.0,3.0,1.0,,,,,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-771801,1.0,1.0,,5.0,,,1.0,3.0,147.0,3.0,5.0,3.0,5.0,2377.0,900,2368.0,900,3.0,3.0,1.0,147.0,3.0,2.0,3.0,5.0,5.0,2.0,1.0,4.0,,5.0,4.0,5.0,262.0,,1.0,9.0,5.0,,3.0,1.0,,,265.0,5.0,5.0,15428.0,900000,7117.0,900000,100.0,2.0,100.0,900,100.0,7620.0,900000,5154.0,900000,100.0,2.0,110.0,3.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,2.0,,,,,,,,1.0,1.0,,,,,,
