createAt,manageObject,M8026C4,M8026C23,M8026C29,M8026C254,M8026C284,M8026C287,M8026C38,M8026C273,M8026C274,M8026C275,M8026C276,M8026C277,M8026C278,M8026C288,M8026C289,M8026C285,M8026C286,M8026C291,M8026C292,M8026C293,M8026C294,M8026C300
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,,5287.0,5355.0,,1996.0,1996.0,10.0,564,5504.0,2.0,126.0,52.0,299.0,41.0,241.0,9777,3251,993.0,7.0,69.0,308.0,7785
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,,5652.0,5214.0,,2570.0,2570.0,10.0,842,6430.0,3.0,90.0,57.0,323.0,46.0,246.0,13433,4455,775.0,20.0,141.0,209.0,8753
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,,11746.0,8283.0,,3339.0,3339.0,9.0,930,11832.0,10.0,114.0,50.0,110.0,15.0,68.0,16510,5454,1402.0,50.0,137.0,174.0,11652
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,,61844.0,26281.0,,7717.0,7717.0,9.0,719,51359.0,9.0,137.0,19.0,712.0,8.0,562.0,34575,11517,1474.0,1.0,127.0,117.0,24278
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,,21923.0,12253.0,,4776.0,4776.0,10.0,664,20501.0,4.0,1341.0,23.0,325.0,14.0,232.0,22377,7459,1150.0,1.0,100.0,86.0,17370
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,,97539.0,39031.0,,9512.0,9512.0,10.0,999,81643.0,8.0,2313.0,110.0,1570.0,75.0,1199.0,38360,12768,3750.0,43.0,258.0,713.0,32658
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,,7234.0,5646.0,,2565.0,2565.0,9.0,854,7729.0,5.0,46.0,49.0,308.0,30.0,211.0,12960,4317,687.0,5.0,104.0,98.0,7720
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,,3928.0,3989.0,,1805.0,1805.0,9.0,807,4506.0,5.0,56.0,37.0,64.0,24.0,37.0,9252,3084,412.0,2.0,122.0,21.0,5711
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-771801,,60932.0,28628.0,,7377.0,7377.0,9.0,662,53159.0,5.0,400.0,11.0,651.0,4.0,256.0,32803,10448,7923.0,9.0,88.0,374.0,60529
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-771801,,131366.0,44451.0,,14535.0,14535.0,10.0,629,106820.0,3.0,1903.0,90.0,1845.0,35.0,1066.0,63753,21032,6305.0,13.0,139.0,838.0,50247
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-771801,,110071.0,41287.0,,14481.0,14481.0,9.0,663,97777.0,5.0,390.0,87.0,1728.0,30.0,1175.0,59360,19769,2987.0,3.0,156.0,546.0,31812
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-771801,,12922.0,9365.0,,4006.0,4006.0,9.0,1144,12637.0,4.0,65.0,81.0,663.0,43.0,373.0,21031,7008,1053.0,16.0,149.0,396.0,14408
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-771801,,15074.0,8709.0,,3475.0,3475.0,9.0,908,13725.0,2.0,30.0,45.0,323.0,7.0,185.0,17464,5821,1076.0,4.0,140.0,247.0,11914
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-771801,,87059.0,29171.0,,9972.0,9972.0,10.0,1017,80079.0,11.0,71.0,97.0,1916.0,49.0,1389.0,42642,13988,3757.0,6.0,213.0,704.0,34073
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-771801,,32730.0,24524.0,,12257.0,12257.0,11.0,903,39545.0,5.0,1112.0,103.0,1967.0,41.0,1228.0,54418,18132,8270.0,23.0,336.0,2007.0,56510
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-771801,,63220.0,30052.0,,14705.0,14705.0,10.0,921,65273.0,5.0,904.0,78.0,1576.0,31.0,842.0,63827,21267,7985.0,77.0,219.0,1254.0,56241
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-771801,,33986.0,24755.0,,13576.0,13576.0,11.0,1057,43247.0,3.0,729.0,100.0,3345.0,44.0,1898.0,63124,20903,14626.0,333.0,453.0,2808.0,66555
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-771801,,25593.0,15392.0,,5175.0,5175.0,10.0,1127,27657.0,15.0,692.0,103.0,1076.0,81.0,750.0,25445,8396,3270.0,21.0,328.0,997.0,25833
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-771801,,67740.0,20407.0,,6444.0,6444.0,11.0,1153,58768.0,6.0,2058.0,104.0,1908.0,57.0,1388.0,29367,9602,3594.0,12.0,238.0,644.0,30826
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-771801,,11040.0,9955.0,,4281.0,4281.0,9.0,1068,13330.0,5.0,38.0,96.0,409.0,72.0,302.0,22391,7027,1341.0,3.0,279.0,361.0,14409
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-771801,,20771.0,19676.0,,5610.0,5610.0,10.0,949,20482.0,15.0,97.0,61.0,604.0,38.0,453.0,26683,8858,1810.0,9.0,146.0,277.0,24319
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-771801,,19271.0,15820.0,,4071.0,4071.0,9.0,1167,19227.0,13.0,377.0,142.0,582.0,117.0,442.0,20308,6588,1918.0,16.0,188.0,379.0,17944
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-771801,,16636.0,15056.0,,4980.0,4980.0,11.0,546,16725.0,5.0,113.0,62.0,1482.0,52.0,1202.0,23036,7670,1632.0,8.0,186.0,626.0,15335
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-341601,7.0,216075.0,112306.0,7.0,30175.0,30175.0,12.0,10481,297038.0,208.0,35062.0,1212.0,7421.0,797.0,1291.0,154314,50345,56816.0,1169.0,2516.0,5892.0,240162
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-341601,30.0,308422.0,131529.0,30.0,33353.0,33353.0,13.0,11255,458347.0,254.0,54305.0,1455.0,15894.0,1017.0,2662.0,161986,52652,79262.0,1654.0,3155.0,6943.0,293779
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-341601,3.0,261657.0,99416.0,3.0,40280.0,40280.0,14.0,11376,349923.0,255.0,39552.0,1637.0,23271.0,1090.0,8235.0,211327,69384,34776.0,524.0,3705.0,6910.0,196711
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-341601,5.0,255176.0,115078.0,5.0,39342.0,39342.0,14.0,11227,305998.0,148.0,35831.0,1602.0,16092.0,1022.0,4621.0,199685,62495,34982.0,527.0,3204.0,5754.0,190396
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-341601,331.0,356318.0,185197.0,331.0,47482.0,47482.0,13.0,10045,479259.0,276.0,56630.0,1179.0,15491.0,836.0,2757.0,222939,69150,79812.0,1423.0,2435.0,5858.0,327943
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-341601,20.0,885407.0,384140.0,20.0,60977.0,60977.0,12.0,9699,1085195.0,219.0,131558.0,1279.0,23625.0,791.0,2724.0,253611,82057,59156.0,1032.0,3392.0,7015.0,342271
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-341601,37.0,471677.0,140952.0,37.0,33307.0,33307.0,13.0,8925,537760.0,205.0,51141.0,1297.0,38779.0,790.0,13264.0,171494,56541,86045.0,2821.0,3602.0,20792.0,260224
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-341601,95.0,138702.0,58821.0,95.0,16513.0,16513.0,14.0,9359,185788.0,222.0,18964.0,1575.0,13456.0,839.0,3268.0,101222,30683,113940.0,7297.0,2663.0,28702.0,263647
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-341601,25.0,111587.0,46604.0,25.0,13244.0,13244.0,14.0,7706,138449.0,182.0,15529.0,1689.0,14762.0,1028.0,4522.0,77736,23000,60382.0,2073.0,1871.0,16073.0,171395
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-341601,4.0,64038.0,30244.0,4.0,7921.0,7921.0,13.0,4237,81103.0,134.0,9313.0,612.0,4433.0,385.0,1500.0,39641,12992,28373.0,658.0,352.0,4588.0,96415
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-341601,2.0,13356.0,9299.0,2.0,3344.0,3344.0,12.0,4088,20830.0,143.0,1861.0,559.0,1353.0,342.0,371.0,20715,6834,13440.0,417.0,376.0,2101.0,44058
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-341601,45.0,28975.0,20517.0,45.0,5064.0,5064.0,15.0,3330,42741.0,123.0,4435.0,589.0,3448.0,367.0,1120.0,26001,8529,44256.0,871.0,186.0,5461.0,112305
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-341601,,846171.0,238168.0,,16085.0,16085.0,12.0,4058,735020.0,187.0,96976.0,624.0,29112.0,422.0,11947.0,54128,17658,29161.0,469.0,331.0,4479.0,128231
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-341601,37.0,848090.0,284497.0,37.0,20372.0,20372.0,12.0,4228,762850.0,131.0,108813.0,529.0,14411.0,335.0,1556.0,73613,22858,44522.0,1164.0,476.0,6458.0,202089
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-341601,337.0,834001.0,361022.0,337.0,21340.0,21340.0,12.0,4918,723215.0,119.0,87699.0,651.0,18019.0,417.0,2849.0,80289,24736,45651.0,1925.0,501.0,11369.0,199947
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-341601,,674382.0,282152.0,,31361.0,31361.0,13.0,4451,959759.0,188.0,133256.0,468.0,13799.0,337.0,929.0,108997,36168,27701.0,375.0,503.0,520.0,192157
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-341601,,826580.0,347821.0,,29399.0,29399.0,12.0,4733,947758.0,213.0,123452.0,548.0,16685.0,361.0,1529.0,105253,34259,98907.0,1269.0,641.0,695.0,399541
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-341601,1.0,940527.0,430800.0,1.0,32775.0,32775.0,12.0,3987,1027009.0,167.0,144930.0,449.0,19807.0,273.0,1008.0,110580,35884,104928.0,1016.0,680.0,1611.0,433853
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-341601,,892536.0,362387.0,,27117.0,27117.0,12.0,3896,913778.0,133.0,113180.0,456.0,15898.0,320.0,1108.0,97116,32265,23771.0,327.0,425.0,1215.0,152426
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-341601,,811098.0,303755.0,,24697.0,24697.0,12.0,3964,874474.0,156.0,109566.0,480.0,22099.0,316.0,3517.0,91957,30182,56664.0,1024.0,391.0,6097.0,196425
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,,129753.0,35263.0,,8313.0,8313.0,12.0,3996,118019.0,169.0,16253.0,533.0,3587.0,334.0,576.0,43910,14513,22261.0,232.0,393.0,1397.0,82431
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,,498424.0,222243.0,,15567.0,15567.0,12.0,3790,449441.0,217.0,65331.0,406.0,8795.0,265.0,1432.0,60190,18745,11544.0,58.0,283.0,431.0,100699
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,,817025.0,288022.0,,19844.0,19844.0,12.0,4102,850953.0,235.0,126249.0,427.0,15404.0,301.0,1726.0,64337,21275,12257.0,85.0,430.0,845.0,121210
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,,847421.0,313920.0,,24231.0,24231.0,12.0,3950,873481.0,215.0,127224.0,474.0,18180.0,301.0,3227.0,80536,26472,20402.0,227.0,454.0,2093.0,141789
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,1.0,715520.0,183041.0,1.0,18411.0,18411.0,12.0,3585,709762.0,215.0,95906.0,519.0,11259.0,292.0,724.0,59656,19837,7087.0,123.0,353.0,447.0,86838
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,,770598.0,202430.0,,20642.0,20642.0,13.0,3765,856717.0,239.0,120386.0,341.0,14916.0,222.0,1970.0,84652,24729,13626.0,484.0,472.0,666.0,115238
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,,261537.0,73208.0,,9721.0,9721.0,13.0,4475,270128.0,225.0,39089.0,420.0,4765.0,273.0,479.0,43451,14444,10623.0,209.0,490.0,366.0,68010
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,,151839.0,73737.0,,13972.0,13972.0,12.0,4206,258985.0,160.0,30677.0,481.0,8533.0,278.0,1937.0,61854,20464,77141.0,1187.0,508.0,3229.0,375822
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,,127918.0,75476.0,,13699.0,13699.0,13.0,4905,292452.0,228.0,35269.0,528.0,7994.0,319.0,1344.0,60555,19797,109870.0,1460.0,360.0,5699.0,429666
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,,74895.0,71334.0,,10832.0,10832.0,11.0,4272,95295.0,170.0,5996.0,354.0,3017.0,225.0,539.0,51602,17071,57352.0,448.0,417.0,1387.0,325631
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,,74006.0,43212.0,,13100.0,13100.0,12.0,4256,102247.0,193.0,14759.0,433.0,2536.0,267.0,61.0,55191,18366,4504.0,18.0,267.0,135.0,39417
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,,152243.0,86501.0,,25279.0,25279.0,13.0,3787,215970.0,181.0,32205.0,399.0,5389.0,284.0,172.0,96532,32156,8720.0,38.0,193.0,132.0,69280
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,,143606.0,80430.0,,24762.0,24762.0,13.0,3669,206381.0,240.0,28795.0,321.0,5538.0,212.0,286.0,96947,32252,7580.0,32.0,191.0,183.0,64471
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,,19883.0,13075.0,,5039.0,5039.0,12.0,3566,28899.0,202.0,3486.0,328.0,740.0,200.0,34.0,25011,8296,3645.0,33.0,196.0,176.0,20039
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,,114761.0,68229.0,,24632.0,24632.0,12.0,4019,166918.0,285.0,22954.0,373.0,3695.0,271.0,38.0,93263,30901,6733.0,38.0,208.0,163.0,56402
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,,119989.0,70020.0,,25041.0,25041.0,12.0,4231,169645.0,299.0,24118.0,435.0,4118.0,301.0,88.0,96007,31855,6786.0,70.0,216.0,279.0,59570
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,,18404.0,12021.0,,4171.0,4171.0,12.0,4210,26174.0,252.0,3446.0,455.0,582.0,318.0,13.0,23739,7754,3345.0,58.0,237.0,214.0,19462
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,,3124.0,2472.0,,1052.0,1052.0,10.0,2811,3925.0,168.0,340.0,342.0,84.0,260.0,5.0,9587,3166,853.0,3.0,125.0,34.0,6947
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,1.0,2726.0,2773.0,1.0,1452.0,1452.0,10.0,3896,4288.0,287.0,337.0,317.0,92.0,216.0,3.0,14100,4599,2562.0,81.0,204.0,279.0,12304
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,,1520.0,1636.0,,882.0,882.0,9.0,3036,2362.0,126.0,93.0,271.0,68.0,197.0,5.0,9478,3159,790.0,36.0,158.0,198.0,5893
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,,43454.0,29346.0,,5909.0,5909.0,12.0,2761,53723.0,116.0,7777.0,292.0,1429.0,192.0,41.0,25726,8565,2685.0,17.0,129.0,71.0,22100
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,,196224.0,123806.0,,22946.0,22946.0,13.0,2423,273633.0,114.0,45200.0,261.0,6122.0,188.0,66.0,80929,26970,11730.0,104.0,111.0,134.0,79586
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,,139612.0,81774.0,,25792.0,25792.0,13.0,2577,230902.0,111.0,35122.0,239.0,6166.0,158.0,385.0,94062,31350,5865.0,38.0,106.0,144.0,58979
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,,50601.0,30525.0,,10226.0,10226.0,13.0,3024,83033.0,121.0,12637.0,355.0,2165.0,238.0,208.0,41299,13695,2452.0,10.0,131.0,100.0,25662
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,,87629.0,31079.0,,9180.0,9180.0,12.0,2994,123099.0,124.0,16970.0,294.0,236.0,208.0,9.0,36384,12111,4626.0,18.0,150.0,68.0,40810
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,,269637.0,101203.0,,30710.0,30710.0,14.0,3710,355333.0,174.0,48994.0,493.0,12141.0,341.0,2710.0,120565,40102,21565.0,174.0,294.0,1863.0,125422
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,,325651.0,139437.0,,30348.0,30348.0,14.0,3910,457122.0,166.0,67769.0,533.0,11768.0,364.0,1226.0,117435,39081,22595.0,157.0,407.0,1901.0,149036
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,1.0,208075.0,119101.0,1.0,17769.0,17769.0,15.0,5097,284891.0,185.0,37669.0,718.0,21306.0,505.0,8572.0,75412,24974,68318.0,848.0,626.0,11888.0,234307
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,109.0,251988.0,124712.0,109.0,21911.0,21911.0,12.0,6078,274304.0,180.0,31244.0,666.0,13617.0,449.0,4232.0,92967,30772,64430.0,632.0,882.0,6058.0,268257
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,38.0,210157.0,102189.0,38.0,21105.0,21105.0,12.0,8243,236199.0,325.0,23958.0,1437.0,10296.0,896.0,2382.0,104713,34330,61293.0,1720.0,1228.0,12437.0,209367
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,214.0,710221.0,267470.0,214.0,31121.0,31121.0,12.0,10434,986084.0,343.0,115144.0,2086.0,30242.0,1558.0,6354.0,156384,47179,82103.0,1712.0,2824.0,11195.0,314567
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,2.0,365979.0,134328.0,2.0,41921.0,41921.0,13.0,11486,579256.0,276.0,69378.0,2467.0,23033.0,1958.0,7224.0,211412,64410,77478.0,1119.0,2150.0,9798.0,327306
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,58.0,322945.0,124298.0,58.0,30419.0,30419.0,13.0,12463,392939.0,322.0,42780.0,2731.0,17860.0,1960.0,4049.0,162793,50450,126706.0,3462.0,2454.0,20674.0,379800
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,1.0,1193891.0,408008.0,1.0,44145.0,44145.0,11.0,10749,1129430.0,249.0,129269.0,2103.0,24566.0,1350.0,3067.0,188038,59565,49044.0,1013.0,2077.0,9304.0,248961
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,25.0,1034983.0,393855.0,25.0,46926.0,46926.0,11.0,11106,1246129.0,308.0,113156.0,1668.0,27037.0,1039.0,3243.0,204098,62704,81354.0,1717.0,3276.0,8235.0,348014
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,63.0,582049.0,222335.0,63.0,34239.0,34239.0,13.0,11304,685110.0,288.0,86796.0,1810.0,23394.0,1123.0,5369.0,192316,56083,89331.0,2869.0,3820.0,20054.0,305636
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,13.0,490891.0,188916.0,13.0,39100.0,39100.0,13.0,11765,596855.0,234.0,67853.0,2171.0,22547.0,1489.0,4914.0,218401,63843,89506.0,1777.0,3974.0,13088.0,368160
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,4.0,919195.0,369103.0,4.0,33055.0,33055.0,13.0,11587,1031728.0,266.0,154574.0,1853.0,21452.0,1206.0,4791.0,181388,50849,77900.0,1283.0,3651.0,10632.0,322600
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,5.0,949228.0,377214.0,5.0,50404.0,50404.0,14.0,12743,1273850.0,333.0,184149.0,2064.0,41724.0,1317.0,11748.0,263185,77570,79783.0,1304.0,5260.0,15096.0,351609
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,482.0,997160.0,370598.0,482.0,48167.0,48167.0,13.0,12229,1152314.0,334.0,137326.0,2188.0,34443.0,1403.0,9257.0,219426,64885,107480.0,1198.0,3686.0,20124.0,488472
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,2.0,224694.0,73550.0,2.0,27600.0,27600.0,12.0,9631,244325.0,159.0,25371.0,1556.0,9787.0,1137.0,2485.0,137950,45491,29094.0,582.0,1729.0,3692.0,159255
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,30.0,174544.0,137875.0,30.0,18802.0,18802.0,11.0,9369,199655.0,147.0,19291.0,1484.0,6205.0,1161.0,1158.0,94738,30639,107245.0,1750.0,1337.0,8929.0,438567
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,1.0,689070.0,238870.0,1.0,24570.0,24570.0,10.0,9062,631442.0,145.0,38074.0,1174.0,9918.0,802.0,492.0,116481,38614,31372.0,827.0,2093.0,3211.0,158084
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,35.0,484866.0,203325.0,35.0,26369.0,26369.0,12.0,10719,568873.0,242.0,63171.0,1681.0,16856.0,1136.0,3312.0,123614,40146,71363.0,958.0,2160.0,5689.0,294938
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,9.0,732825.0,307140.0,9.0,27189.0,27189.0,11.0,10754,675889.0,286.0,71539.0,1600.0,14533.0,931.0,1946.0,124802,40232,61055.0,741.0,2445.0,4137.0,282975
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,2.0,154760.0,79509.0,2.0,13225.0,13225.0,12.0,10540,157694.0,333.0,16653.0,1424.0,6879.0,852.0,1771.0,78883,25716,40846.0,1041.0,1928.0,8692.0,156360
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,,206176.0,67288.0,,20722.0,20722.0,13.0,9882,231260.0,230.0,25607.0,1481.0,15333.0,1075.0,7410.0,103356,34035,35812.0,411.0,1745.0,7661.0,165211
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,12.0,190892.0,88871.0,12.0,25456.0,25456.0,13.0,10972,233214.0,245.0,24698.0,1559.0,14489.0,959.0,5467.0,132303,43535,50549.0,527.0,2226.0,9759.0,224977
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,2.0,93457.0,61043.0,2.0,18685.0,18685.0,12.0,10788,130270.0,285.0,11265.0,1673.0,7226.0,1123.0,2126.0,101108,33114,34190.0,907.0,1816.0,6648.0,152293
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,123.0,243261.0,106356.0,123.0,30745.0,30745.0,13.0,10922,328341.0,313.0,28130.0,1951.0,18598.0,1189.0,7897.0,166287,51278,116861.0,2325.0,3389.0,22927.0,384587
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,324.0,282216.0,123133.0,324.0,30401.0,30401.0,14.0,10757,406243.0,250.0,42623.0,2128.0,25902.0,1214.0,9790.0,160950,50330,159673.0,4024.0,3210.0,29801.0,432192
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,424.0,196710.0,87004.0,424.0,14493.0,14493.0,12.0,11543,218806.0,266.0,24281.0,2013.0,11983.0,1274.0,2869.0,91731,27393,102991.0,3624.0,2366.0,23581.0,257997
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,39.0,99819.0,39596.0,39.0,12120.0,12120.0,11.0,10459,130529.0,232.0,13827.0,1591.0,4201.0,1118.0,873.0,80100,24143,59117.0,1087.0,1391.0,4203.0,198407
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,25.0,183753.0,75167.0,25.0,25109.0,25109.0,13.0,10211,254734.0,214.0,30016.0,1650.0,12127.0,1040.0,5090.0,153505,44134,39559.0,973.0,2281.0,7208.0,164559
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,72.0,143941.0,128836.0,72.0,27102.0,27102.0,12.0,10988,204971.0,266.0,17894.0,1862.0,9664.0,1178.0,1518.0,134753,44386,61794.0,757.0,1989.0,2881.0,326150
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,14.0,513829.0,210063.0,14.0,21460.0,21460.0,12.0,10574,442661.0,351.0,50605.0,1626.0,10312.0,1028.0,1681.0,107012,33137,46124.0,1180.0,1936.0,6588.0,202974
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,528.0,630771.0,260556.0,528.0,32623.0,32623.0,12.0,10497,745742.0,310.0,69560.0,1734.0,26524.0,1052.0,8365.0,174459,50555,79802.0,1463.0,2766.0,10936.0,321707
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,76.0,145333.0,71324.0,76.0,18737.0,18737.0,13.0,9370,190956.0,186.0,21393.0,1374.0,10475.0,895.0,4204.0,109517,34406,53094.0,905.0,1993.0,5587.0,207597
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,42.0,967344.0,348932.0,42.0,42737.0,42737.0,12.0,8182,1308063.0,263.0,140194.0,1583.0,36120.0,1086.0,6943.0,194567,57847,82248.0,1898.0,1940.0,11591.0,338375
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,1302.0,364255.0,109718.0,1302.0,21616.0,21616.0,12.0,8152,498827.0,227.0,55214.0,2006.0,20655.0,1311.0,4968.0,110493,34684,93920.0,2505.0,1972.0,14227.0,285268
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,78.0,139684.0,54802.0,78.0,10938.0,10938.0,13.0,6713,148134.0,151.0,16380.0,1446.0,13508.0,724.0,3730.0,58740,19175,57436.0,1462.0,1626.0,11854.0,170943
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,13.0,49969.0,31437.0,13.0,8206.0,8206.0,15.0,3719,67218.0,87.0,6827.0,649.0,6700.0,448.0,2019.0,42705,13861,31866.0,1230.0,892.0,7881.0,84238
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,21.0,75744.0,51176.0,21.0,16267.0,16267.0,14.0,3791,100860.0,86.0,10470.0,739.0,6588.0,416.0,1633.0,77954,25189,54776.0,1686.0,631.0,9333.0,164187
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,,30122.0,24417.0,,9313.0,9313.0,19.0,3974,108093.0,183.0,13722.0,751.0,5552.0,498.0,1857.0,50908,14937,34558.0,990.0,715.0,7350.0,100718
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,,48776.0,25088.0,,11263.0,11263.0,22.0,5189,277126.0,334.0,36996.0,653.0,13448.0,486.0,4675.0,55577,15147,34524.0,265.0,202.0,5598.0,129691
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,,15667.0,10228.0,,3992.0,3992.0,19.0,4938,54401.0,251.0,6298.0,678.0,4420.0,487.0,1718.0,27043,7997,18571.0,310.0,248.0,2841.0,61755
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,97.0,55814.0,29435.0,97.0,7040.0,7040.0,14.0,4294,87070.0,185.0,11222.0,815.0,3426.0,484.0,723.0,32372,10498,25064.0,1245.0,572.0,5735.0,71985
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,,233178.0,122161.0,,25357.0,25357.0,14.0,4621,385692.0,282.0,52901.0,635.0,11584.0,392.0,2121.0,96305,31167,113003.0,840.0,562.0,4940.0,458252
