createAt,manageObject,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C26,M8038C27,M8038C44,M8038C45,M8038C53,M8038C6,M8038C7,M8038C50,M8038C79,M8038C80,M8038C8,M8038C9,M8038C49,M8038C56,M8038C76,M8038C77
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-660701,2898.0,900,176125698.0,5338.0,7171345.0,622.0,46680240.0,118792.0,1365511624.0,173340.0,,214434.0,900000,3530709.0,92.0,157.0,149336.0,900000,771572.0,104.0,100.0,44.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-660701,1888.0,900,131078704.0,5154.0,5782196.0,945.0,42319040.0,163864.0,1019102112.0,149527.0,1.0,188930.0,900000,3015924.0,92.0,134.0,195600.0,900000,737878.0,106.0,95.0,42.0
2025-05-07T17:45:00.000-04:00:00,NE-MRBTS-660701,2224.0,900,124093767.0,5584.0,4069726.0,1807.0,28161520.0,84096.0,958522008.0,86876.0,,122472.0,900000,1912578.0,92.0,85.0,101412.0,900000,327620.0,101.0,95.0,19.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-660701,2188.0,900,199273807.0,5004.0,5829887.0,3423.0,37739768.0,103202.0,1559384864.0,161754.0,,195741.0,900000,3213716.0,92.0,143.0,133491.0,900000,464420.0,106.0,100.0,26.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-660701,2418.0,900,301832961.0,2899.0,7079831.0,398.0,41897648.0,150862.0,2342621960.0,351611.0,57.0,390629.0,900000,6188820.0,92.0,275.0,226337.0,900000,625741.0,108.0,95.0,36.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-660701,2013.0,900,233700459.0,3456.0,7258601.0,1783.0,49680208.0,214621.0,1813476168.0,276994.0,,303380.0,900000,5604484.0,92.0,248.0,272091.0,900000,1119506.0,108.0,100.0,65.0
2025-05-07T18:45:00.000-04:00:00,NE-MRBTS-660701,2011.0,900,176762962.0,2676.0,5732982.0,3163.0,38626880.0,172770.0,1362481928.0,257742.0,,283730.0,900000,5193903.0,92.0,231.0,224770.0,900000,819811.0,106.0,95.0,47.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-660701,2803.0,900,259522402.0,4109.0,7597058.0,573.0,46700400.0,167420.0,2022125008.0,287087.0,,336216.0,900000,5464582.0,92.0,243.0,215855.0,900000,736445.0,108.0,100.0,42.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-660701,2801.0,900,228682203.0,4427.0,6930991.0,631.0,46878720.0,200769.0,1773133888.0,221656.0,,272967.0,900000,4155249.0,92.0,185.0,234707.0,900000,855843.0,110.0,100.0,49.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-660701,3221.0,900,428651913.0,3437.0,14479056.0,557.0,98599760.0,289934.0,3326861536.0,463571.0,,515766.0,900000,7662397.0,92.0,341.0,361676.0,900000,1420193.0,116.0,100.0,82.0
2025-05-07T19:45:00.000-04:00:00,NE-MRBTS-660701,2146.0,900,253615274.0,3473.0,7054228.0,1669.0,47581808.0,204014.0,1975156824.0,256629.0,,294913.0,900000,4903270.0,92.0,218.0,272448.0,900000,986709.0,109.0,100.0,57.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-660701,1836.0,900,216979572.0,3400.0,6246241.0,452.0,43100320.0,181439.0,1701728208.0,239795.0,,278594.0,900000,4830275.0,92.0,215.0,220913.0,900000,901963.0,104.0,95.0,52.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-660701,2130.0,900,215499185.0,3475.0,9816147.0,550.0,66609408.0,155475.0,1674542264.0,225326.0,1.0,265486.0,900000,4633476.0,92.0,206.0,204655.0,900000,987455.0,104.0,95.0,57.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-660701,1996.0,900,319978538.0,2298.0,15675734.0,253.0,100611032.0,323420.0,2437918968.0,305025.0,,372461.0,900000,5951762.0,92.0,265.0,464442.0,900000,1223148.0,112.0,95.0,70.0
2025-05-07T20:45:00.000-04:00:00,NE-MRBTS-660701,1935.0,900,319014621.0,2283.0,20662285.0,1583.0,139966632.0,487954.0,2419707688.0,379728.0,,485615.0,900000,7253110.0,92.0,322.0,627614.0,900000,1694929.0,116.0,95.0,97.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-660701,2106.0,900,296091382.0,2325.0,19347845.0,264.0,128435776.0,482144.0,2241080592.0,336718.0,,477438.0,900000,6411816.0,92.0,285.0,623748.0,900000,1677943.0,117.0,100.0,96.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-660701,1923.0,900,148022554.0,3837.0,11391466.0,481.0,77645240.0,216458.0,1133859816.0,142881.0,,215659.0,900000,2931299.0,92.0,130.0,287341.0,900000,889874.0,109.0,100.0,51.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-660701,1905.0,900,74769397.0,5752.0,2844691.0,791.0,18514600.0,75664.0,568089192.0,71274.0,,114345.0,900000,1557316.0,92.0,69.0,96269.0,900000,254110.0,101.0,95.0,14.0
2025-05-07T21:45:00.000-04:00:00,NE-MRBTS-660701,1647.0,900,115269290.0,4750.0,13570001.0,1762.0,95865536.0,412306.0,808721616.0,95236.0,,199081.0,900000,2137341.0,92.0,95.0,489202.0,900000,1072586.0,102.0,100.0,61.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-660701,1503.0,900,204414911.0,4217.0,19975985.0,444.0,148818384.0,577089.0,1505889168.0,242307.0,,357397.0,900000,4680847.0,92.0,208.0,642618.0,900000,2179153.0,104.0,95.0,124.0
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-660701,1438.0,900,114617192.0,3788.0,12285635.0,497.0,90362448.0,340163.0,827976960.0,117160.0,,197771.0,900000,2425096.0,92.0,108.0,396889.0,900000,1155970.0,101.0,95.0,66.0
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-660701,1136.0,900,2609432.0,6558.0,482806.0,693.0,3545992.0,16373.0,17796616.0,2702.0,88.0,19257.0,900000,48098.0,92.0,2.0,29906.0,900000,87591.0,101.0,95.0,5.0
2025-05-07T22:45:00.000-04:00:00,NE-MRBTS-660701,1365.0,900,3786521.0,5706.0,955092.0,1944.0,7020712.0,28006.0,22682648.0,2951.0,,14790.0,900000,80240.0,92.0,4.0,36636.0,900000,161439.0,101.0,95.0,9.0
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-660701,1602.0,900,36497207.0,5000.0,1556010.0,490.0,11025064.0,42488.0,278103072.0,25341.0,,44250.0,900000,583527.0,92.0,26.0,53881.0,900000,301690.0,100.0,95.0,17.0
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-660701,1679.0,900,33595348.0,3806.0,1302618.0,635.0,9091216.0,43401.0,263536920.0,24828.0,,39239.0,900000,558982.0,92.0,25.0,53299.0,900000,261458.0,101.0,95.0,15.0
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-660701,1452.0,900,772073.0,4824.0,474209.0,1879.0,3263376.0,15670.0,3543800.0,588.0,,13899.0,900000,22372.0,92.0,1.0,25157.0,900000,100647.0,101.0,92.0,6.0
2025-05-07T23:45:00.000-04:00:00,NE-MRBTS-660701,1467.0,900,577462.0,4700.0,536236.0,545.0,3831352.0,22312.0,1742040.0,473.0,,11136.0,900000,24674.0,92.0,1.0,35785.0,900000,120246.0,101.0,95.0,7.0
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-660701,1516.0,900,436461.0,5054.0,334262.0,569.0,2130792.0,10372.0,1436888.0,462.0,,12454.0,900000,16627.0,92.0,1.0,26665.0,900000,66668.0,102.0,95.0,4.0
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-660701,1432.0,900,33771030.0,4794.0,1186276.0,464.0,8031880.0,42029.0,259905720.0,46345.0,,55598.0,900000,995403.0,92.0,44.0,48971.0,900000,273345.0,101.0,95.0,16.0
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-660701,1394.0,900,389213.0,4991.0,346153.0,1810.0,2297200.0,12096.0,1325536.0,230.0,,8278.0,900000,15174.0,92.0,1.0,20359.0,900000,72577.0,100.0,95.0,4.0
2025-05-08T00:45:00.000-04:00:00,NE-MRBTS-660701,1301.0,900,424717.0,4517.0,310204.0,450.0,1991240.0,8780.0,1743384.0,599.0,,9919.0,900000,17134.0,92.0,1.0,16783.0,900000,54418.0,101.0,95.0,3.0
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-660701,1334.0,900,509094.0,4690.0,438194.0,464.0,2937496.0,14773.0,1923416.0,587.0,,14622.0,900000,22585.0,92.0,1.0,23185.0,900000,91655.0,100.0,80.0,5.0
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-660701,1552.0,900,33758079.0,4011.0,1162523.0,407.0,7410840.0,32755.0,260452848.0,40066.0,,54713.0,900000,863005.0,92.0,38.0,42132.0,900000,187770.0,102.0,95.0,11.0
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-660701,1376.0,900,656452.0,4000.0,491494.0,1812.0,3296784.0,14040.0,2975568.0,1258.0,,18049.0,900000,35086.0,92.0,2.0,23157.0,900000,83983.0,100.0,95.0,5.0
2025-05-08T01:45:00.000-04:00:00,NE-MRBTS-660701,1566.0,900,33655908.0,4388.0,1195798.0,570.0,8656064.0,44142.0,261216240.0,36596.0,,50315.0,900000,816269.0,92.0,36.0,53724.0,900000,270486.0,101.0,92.0,16.0
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-660701,1565.0,900,1454937.0,4251.0,2690874.0,576.0,20999472.0,98287.0,7332896.0,1509.0,,19466.0,900000,54031.0,92.0,2.0,104678.0,900000,514617.0,101.0,95.0,30.0
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-660701,1630.0,900,34001454.0,3992.0,1236895.0,559.0,8881656.0,53819.0,262158680.0,42416.0,,56420.0,900000,916845.0,92.0,41.0,62711.0,900000,294626.0,102.0,95.0,17.0
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-660701,1920.0,900,7563026.0,5799.0,1532068.0,1879.0,11544920.0,58200.0,50257640.0,7960.0,,31771.0,900000,193783.0,92.0,9.0,62708.0,900000,295473.0,101.0,95.0,17.0
2025-05-08T02:45:00.000-04:00:00,NE-MRBTS-660701,1607.0,900,35010565.0,4647.0,1251154.0,617.0,9090192.0,43221.0,270644944.0,39265.0,,54183.0,900000,852345.0,92.0,38.0,49944.0,900000,271442.0,101.0,95.0,16.0
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-660701,1531.0,900,13298915.0,4646.0,753402.0,550.0,5541464.0,26225.0,97137016.0,15388.0,,32324.0,900000,354653.0,92.0,16.0,31283.0,900000,165356.0,101.0,92.0,9.0
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-660701,1057.0,900,20817251.0,5207.0,553110.0,619.0,3782224.0,28342.0,165610000.0,25377.0,,41194.0,900000,536754.0,92.0,23.0,37511.0,900000,143032.0,100.0,92.0,8.0
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-660701,1155.0,900,32048032.0,5024.0,1262156.0,1794.0,9850304.0,111404.0,218636664.0,33803.0,,55855.0,900000,868427.0,92.0,39.0,143035.0,900000,477147.0,100.0,80.0,28.0
2025-05-08T03:45:00.000-04:00:00,NE-MRBTS-660701,1233.0,900,275202.0,6188.0,196566.0,745.0,1386976.0,9968.0,1069872.0,425.0,,9553.0,900000,11997.0,92.0,1.0,13160.0,900000,52293.0,101.0,95.0,3.0
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-660701,956.0,900,33405176.0,5577.0,842456.0,578.0,5734904.0,23250.0,261604616.0,25957.0,,35006.0,900000,581820.0,92.0,26.0,28240.0,900000,163248.0,100.0,80.0,9.0
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-660701,1235.0,900,33611882.0,5926.0,1076257.0,2117.0,6725352.0,25973.0,264599368.0,29673.0,,41689.0,900000,654714.0,92.0,29.0,31155.0,900000,158859.0,101.0,95.0,9.0
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-660701,1033.0,900,427099.0,5805.0,290023.0,549.0,2075912.0,8709.0,1809304.0,503.0,,10646.0,900000,17775.0,92.0,1.0,11650.0,900000,61412.0,102.0,95.0,4.0
2025-05-08T04:45:00.000-04:00:00,NE-MRBTS-660701,1424.0,900,33675721.0,4953.0,1217418.0,571.0,8310736.0,36332.0,258615680.0,39833.0,,52785.0,900000,877258.0,92.0,39.0,43934.0,900000,229116.0,102.0,95.0,13.0
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-660701,1384.0,900,1100457.0,6259.0,253511.0,648.0,1740616.0,8731.0,7304256.0,942.0,,12646.0,900000,28722.0,92.0,1.0,12553.0,900000,49738.0,101.0,85.0,3.0
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-660701,1905.0,900,44094030.0,7785.0,1489325.0,2145.0,9841296.0,41881.0,341548528.0,38448.0,,63048.0,900000,878717.0,92.0,39.0,52235.0,900000,208000.0,102.0,95.0,12.0
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-660701,2088.0,900,130384344.0,6620.0,4587251.0,796.0,29995040.0,102084.0,990630880.0,150353.0,,186150.0,900000,3353590.0,92.0,149.0,126623.0,900000,652307.0,101.0,95.0,37.0
2025-05-08T05:45:00.000-04:00:00,NE-MRBTS-660701,2983.0,900,139212621.0,9153.0,5527509.0,969.0,39717128.0,170318.0,1089265896.0,196066.0,,233070.0,900000,3443683.0,92.0,153.0,203745.0,900000,823547.0,109.0,100.0,47.0
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-660701,3674.0,900,111404364.0,11438.0,11851366.0,1164.0,78928864.0,199251.0,827774536.0,104713.0,4.0,143402.0,900000,2087451.0,92.0,93.0,254904.0,900000,1361333.0,114.0,100.0,78.0
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-660701,3460.0,900,86058143.0,10608.0,66289874.0,2344.0,523186208.0,216005.0,659182328.0,74552.0,67.0,146737.0,900000,1596605.0,92.0,71.0,238034.0,900000,1645766.0,106.0,100.0,94.0
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-660701,3241.0,900,18448481.0,10905.0,59648466.0,1116.0,473714152.0,132008.0,132573144.0,17943.0,,60512.0,900000,363013.0,92.0,16.0,139388.0,900000,1395391.0,103.0,95.0,79.0
2025-05-08T06:45:00.000-04:00:00,NE-MRBTS-660701,2828.0,900,11238882.0,10002.0,13601221.0,999.0,105043176.0,367402.0,62349304.0,10431.0,,86147.0,900000,287306.0,92.0,13.0,421130.0,900000,1934094.0,108.0,100.0,111.0
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-660701,4698.0,900,105424925.0,12619.0,9742571.0,1560.0,69325168.0,158061.0,817054488.0,124795.0,,198097.0,900000,2415024.0,92.0,107.0,239784.0,900000,805106.0,110.0,100.0,46.0
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-660701,4640.0,900,119288238.0,12447.0,7532648.0,1511.0,49573720.0,125448.0,883783936.0,103713.0,,193254.0,900000,2178825.0,92.0,97.0,175381.0,900000,869721.0,105.0,95.0,50.0
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-660701,5161.0,900,200872918.0,11449.0,212902068.0,2466.0,1669044552.0,988693.0,1500426864.0,267252.0,,389411.0,900000,4847835.0,92.0,215.0,1058651.0,900000,9538434.0,144.0,100.0,544.0
2025-05-08T07:45:00.000-04:00:00,NE-MRBTS-660701,4569.0,900,99802104.0,12729.0,71009351.0,2554.0,580071616.0,686254.0,754395328.0,105997.0,,194483.0,900000,2198142.0,92.0,98.0,809120.0,900000,5351813.0,139.0,100.0,306.0
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-660701,4196.0,900,74756779.0,12880.0,11408809.0,1476.0,88019720.0,379008.0,567150984.0,112166.0,422.0,193870.0,900000,2413074.0,92.0,107.0,451752.0,900000,2064239.0,118.0,100.0,119.0
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-660701,3580.0,900,31543464.0,13563.0,2911948.0,1428.0,18166496.0,91130.0,229798008.0,27943.0,99.0,106998.0,900000,643788.0,92.0,29.0,222618.0,900000,591925.0,107.0,100.0,34.0
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-660701,4207.0,900,38491157.0,15998.0,2975648.0,1769.0,19333344.0,100717.0,283589032.0,44757.0,24.0,131738.0,900000,998584.0,92.0,44.0,241935.0,900000,683939.0,106.0,100.0,39.0
2025-05-08T08:45:00.000-04:00:00,NE-MRBTS-660701,4735.0,900,311185290.0,11233.0,12726841.0,2550.0,88189008.0,451473.0,2393524344.0,508379.0,54.0,645638.0,900000,8520358.0,92.0,379.0,628835.0,900000,2257967.0,140.0,100.0,131.0
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-660701,3864.0,900,48551579.0,12183.0,2740617.0,2913.0,16274952.0,78439.0,367747336.0,46071.0,,135132.0,900000,985216.0,92.0,44.0,171771.0,900000,534114.0,105.0,100.0,31.0
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-660701,4018.0,900,31689955.0,13253.0,4808192.0,1571.0,32858192.0,94240.0,227868496.0,32019.0,172.0,142114.0,900000,629260.0,92.0,28.0,212169.0,900000,726765.0,114.0,100.0,42.0
2025-05-08T09:30:00.000-04:00:00,NE-MRBTS-660701,2971.0,900,92800458.0,10368.0,4790645.0,1180.0,31401360.0,146846.0,712528960.0,112801.0,1.0,159031.0,900000,2118897.0,92.0,94.0,203770.0,900000,725325.0,108.0,100.0,42.0
2025-05-08T09:45:00.000-04:00:00,NE-MRBTS-660701,3627.0,900,182135328.0,8937.0,21694747.0,2306.0,163722864.0,221117.0,1410101936.0,188654.0,,262767.0,900000,3771379.0,92.0,168.0,292914.0,900000,1270874.0,115.0,100.0,73.0
2025-05-08T10:00:00.000-04:00:00,NE-MRBTS-660701,2662.0,900,90416891.0,9577.0,3069124.0,2440.0,18138368.0,48953.0,702683696.0,59608.0,,83421.0,900000,1312805.0,92.0,58.0,65417.0,900000,292494.0,103.0,95.0,17.0
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-660701,2884.0,900,172252040.0,7237.0,6111071.0,884.0,39878040.0,136185.0,1321492864.0,199061.0,,243510.0,900000,4274474.0,92.0,191.0,164873.0,900000,764492.0,105.0,100.0,43.0
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-660701,3135.0,900,303257915.0,2600.0,9844017.0,425.0,67506240.0,271015.0,2337295552.0,322088.0,,383951.0,900000,6171857.0,92.0,274.0,318712.0,900000,1397348.0,109.0,100.0,80.0
2025-05-08T10:45:00.000-04:00:00,NE-MRBTS-660701,2571.0,900,192804122.0,5581.0,8569348.0,1898.0,58998560.0,232274.0,1459021464.0,204421.0,,253945.0,900000,4235912.0,92.0,189.0,275144.0,900000,1380451.0,113.0,100.0,79.0
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-660701,1675.0,900,27567869.0,6617.0,1679436.0,1981.0,11667496.0,49396.0,194424088.0,26765.0,,61164.0,900000,632492.0,92.0,28.0,64785.0,900000,330843.0,101.0,95.0,19.0
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-660701,1783.0,900,14790066.0,5719.0,661014.0,680.0,4074176.0,21132.0,114984712.0,16947.0,,33507.0,900000,342418.0,92.0,15.0,26695.0,900000,106199.0,100.0,92.0,6.0
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-660701,1188.0,900,34721226.0,5122.0,1220852.0,429.0,9185224.0,68299.0,258817240.0,39148.0,,56169.0,900000,888505.0,92.0,39.0,71772.0,900000,326650.0,101.0,95.0,19.0
2025-05-08T11:45:00.000-04:00:00,NE-MRBTS-660701,1494.0,900,35184766.0,5814.0,1602458.0,558.0,11713576.0,67862.0,260685064.0,30800.0,,51058.0,900000,701297.0,92.0,31.0,68960.0,900000,345561.0,103.0,95.0,20.0
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-660701,2116.0,900,64929568.0,7777.0,3032838.0,3606.0,18124832.0,47264.0,502722640.0,50967.0,,75105.0,900000,1111321.0,92.0,49.0,65981.0,900000,277241.0,105.0,95.0,16.0
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-660701,1971.0,900,19278402.0,7099.0,1961141.0,2079.0,13569712.0,54851.0,141096824.0,16545.0,,48692.0,900000,374194.0,92.0,17.0,70170.0,900000,338416.0,101.0,95.0,19.0
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-660701,2150.0,900,32135567.0,9374.0,2326082.0,2194.0,14713920.0,53675.0,234632160.0,24323.0,,55631.0,900000,570965.0,92.0,25.0,76860.0,900000,203502.0,102.0,95.0,12.0
2025-05-08T12:45:00.000-04:00:00,NE-MRBTS-660701,2741.0,900,120069123.0,8631.0,3168662.0,2196.0,19853520.0,96960.0,939681640.0,85403.0,19.0,108385.0,900000,1869175.0,92.0,83.0,112933.0,900000,320246.0,102.0,95.0,18.0
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-660701,3003.0,900,41096015.0,10696.0,3270101.0,2468.0,23284984.0,94055.0,313844280.0,43867.0,2.0,74989.0,900000,983284.0,92.0,44.0,154186.0,900000,568902.0,103.0,95.0,33.0
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-660701,3600.0,900,103917976.0,11906.0,5962914.0,2450.0,39740296.0,173100.0,790310464.0,197981.0,112.0,298091.0,900000,3916917.0,92.0,174.0,296039.0,900000,1083942.0,117.0,100.0,62.0
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-660701,2734.0,900,14591182.0,10050.0,2396821.0,1102.0,16837080.0,108705.0,106733256.0,25003.0,85.0,86892.0,900000,559295.0,92.0,25.0,167031.0,900000,565019.0,105.0,100.0,33.0
2025-05-08T13:45:00.000-04:00:00,NE-MRBTS-660701,3296.0,900,113684399.0,10531.0,4332956.0,2839.0,28720656.0,144759.0,865799176.0,136000.0,,205322.0,900002,2704598.0,92.0,120.0,193064.0,900000,644258.0,113.0,100.0,37.0
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-660701,2738.0,900,211392318.0,11780.0,7456000.0,13492.0,48741896.0,175696.0,1634873520.0,221967.0,,263510.0,900000,4685642.0,92.0,209.0,261447.0,900000,1083912.0,110.0,95.0,62.0
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-660701,2235.0,900,55271503.0,9809.0,2382062.0,6848.0,16229208.0,74668.0,415106072.0,51886.0,,104295.0,900002,1186777.0,92.0,52.0,130443.0,900000,529377.0,108.0,100.0,30.0
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-660701,2740.0,900,14914501.0,15502.0,2335000.0,22662.0,15725552.0,110725.0,103860952.0,30705.0,59.0,61552.0,900002,609387.0,92.0,27.0,174713.0,900000,535801.0,111.0,100.0,31.0
2025-05-08T14:45:00.000-04:00:00,NE-MRBTS-660701,2461.0,900,9130874.0,14848.0,7583235.0,26895.0,56783840.0,148536.0,56737264.0,23444.0,50.0,74870.0,900006,518050.0,92.0,23.0,255769.0,900000,867141.0,119.0,100.0,50.0
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-660701,1929.0,900,5142712.0,14346.0,1262840.0,26326.0,8340072.0,72991.0,32835584.0,7149.0,,31474.0,900002,169830.0,92.0,8.0,106054.0,900000,330169.0,106.0,100.0,19.0
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-660701,2210.0,900,12966149.0,12040.0,2814900.0,16215.0,18823304.0,65854.0,86676280.0,13853.0,,69300.0,900004,331914.0,92.0,15.0,104512.0,900000,331915.0,104.0,100.0,19.0
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-660701,2433.0,900,63549606.0,14001.0,3430375.0,28142.0,21422832.0,68688.0,489818368.0,39897.0,,92617.0,900004,908496.0,92.0,40.0,129268.0,900000,321224.0,106.0,100.0,18.0
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,,900,,78.0,,14.0,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,32.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,56.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,102.0,,14.0,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-414225,,900,,96.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,40.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T16:45:00.000-03:00:00,NE-MRBTS-414225,,900,,24.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-414225,,900,,54.0,,14.0,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-414225,,900,,56.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-414225,2.0,900,,70.0,,14.0,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T17:45:00.000-03:00:00,NE-MRBTS-414225,,900,,48.0,,,,,,,,,900001,,,,,900000,,,,
2025-05-06T17:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900001,,,,,900000,,,,
