createAt,manageObject,M8049C0,M8049C1,M8049C2,M8049C3
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-772601,13,17780.0,850.0,17981.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-772601,11,15430.0,813.0,15611.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-772601,12,18328.0,603.0,18408.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-772601,9,14367.0,923.0,14721.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-772601,10,18129.0,904.0,18258.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-772601,10,11685.0,983.0,12349.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-772601,12,22429.0,1228.0,22941.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-772601,11,19513.0,5414.0,19814.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-772601,9,13377.0,816.0,13569.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-772601,9,11312.0,355.0,11472.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-772601,6,10640.0,405.0,10883.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-772601,9,12625.0,771.0,12973.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-772601,10,21950.0,757.0,22334.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-772601,9,14322.0,1652.0,14578.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-772601,8,23117.0,837.0,23425.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-772601,11,14193.0,1445.0,14386.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-772601,8,21881.0,832.0,22261.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-772601,8,10930.0,816.0,11173.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-772601,9,18826.0,2222.0,19296.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-772601,9,19811.0,1655.0,19900.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-772601,9,18561.0,1658.0,18885.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-772601,10,21535.0,2136.0,21617.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-772601,9,14220.0,672.0,14542.0
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-772601,10,15414.0,1546.0,15552.0
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-772601,8,17946.0,2328.0,18152.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-772601,9,9367.0,654.0,9480.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-772601,7,17648.0,1605.0,17943.0
