createAt,manageObject,M8018C0,M8018C1,M8018C8,M8018C9
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-772601,3.0,9.0,2648.0,900
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3439.0,900
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-772601,3.0,6.0,3117.0,900
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-772601,3.0,7.0,3065.0,900
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-772601,4.0,5.0,3421.0,900
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3463.0,900
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-772601,4.0,8.0,3356.0,900
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3434.0,900
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4394.0,900
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4416.0,900
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5417.0,900
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-772601,8.0,11.0,7503.0,900
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-772601,9.0,12.0,7951.0,900
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-772601,9.0,13.0,8343.0,900
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-772601,7.0,12.0,6162.0,900
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-772601,8.0,12.0,7372.0,900
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-772601,8.0,13.0,6974.0,900
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-772601,10.0,14.0,9046.0,900
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-772601,10.0,12.0,8723.0,900
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-772601,10.0,15.0,8945.0,900
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-772601,10.0,15.0,8854.0,900
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-772601,9.0,12.0,8002.0,900
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-772601,8.0,14.0,7474.0,900
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-772601,12.0,16.0,10441.0,900
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-772601,12.0,17.0,10899.0,900
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-772601,13.0,15.0,11474.0,900
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-772601,8.0,14.0,7393.0,900
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-772601,9.0,13.0,7721.0,900
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-772601,6.0,11.0,5745.0,900
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,6472.0,900
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,6323.0,900
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,6723.0,900
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,6358.0,900
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4747.0,900
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,5936.0,900
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-772601,7.0,10.0,6406.0,900
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-772601,8.0,12.0,6926.0,900
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-772601,9.0,14.0,7871.0,900
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-772601,11.0,14.0,9612.0,900
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-772601,10.0,14.0,9427.0,900
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-772601,10.0,14.0,8954.0,900
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-772601,9.0,13.0,8399.0,900
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-772601,10.0,13.0,8592.0,900
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-772601,9.0,15.0,8305.0,900
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-772601,10.0,14.0,8910.0,900
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-772601,10.0,14.0,9206.0,900
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-772601,10.0,14.0,9394.0,900
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-772601,6.0,8.0,5270.0,900
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-772601,6.0,8.0,5076.0,900
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-772601,6.0,7.0,5079.0,900
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-772601,5.0,6.0,4359.0,900
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-772601,5.0,7.0,4589.0,900
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4843.0,900
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-772601,6.0,8.0,5147.0,900
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-772601,6.0,8.0,5526.0,900
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-772601,7.0,9.0,6200.0,900
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-772601,4.0,8.0,4046.0,900
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-772601,5.0,7.0,4172.0,900
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-772601,5.0,7.0,4663.0,900
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3723.0,900
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3419.0,900
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3459.0,900
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3437.0,900
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-772601,4.0,8.0,3853.0,900
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-772601,5.0,7.0,4283.0,900
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3900.0,900
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3249.0,900
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3232.0,900
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3336.0,900
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3800.0,900
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3370.0,900
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-772601,2.0,6.0,1416.0,900
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-772601,3.0,5.0,3006.0,900
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3653.0,900
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-772601,3.0,5.0,3057.0,900
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3434.0,900
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-772601,3.0,6.0,2957.0,900
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3863.0,900
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3803.0,900
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3771.0,900
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-772601,3.0,6.0,2810.0,900
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-772601,4.0,7.0,3979.0,900
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-772601,5.0,11.0,4721.0,900
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4453.0,900
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-772601,6.0,11.0,5381.0,900
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-772601,6.0,11.0,5835.0,900
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-772601,6.0,13.0,5067.0,900
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,6458.0,900
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-772601,7.0,12.0,6377.0,900
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5169.0,900
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5310.0,900
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5834.0,900
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-772601,9.0,12.0,8051.0,900
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-772601,8.0,11.0,7140.0,900
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-772601,5.0,9.0,4624.0,900
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-772601,5.0,9.0,4561.0,900
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-772601,4.0,6.0,3301.0,900
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-772601,5.0,9.0,4906.0,900
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-772601,6.0,10.0,5363.0,900
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5171.0,900
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4863.0,900
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-772601,7.0,11.0,6387.0,900
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4513.0,900
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4588.0,900
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5326.0,900
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5060.0,900
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-772601,7.0,9.0,6179.0,900
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-772601,7.0,10.0,6318.0,900
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-772601,6.0,9.0,5257.0,900
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-772601,7.0,10.0,5954.0,900
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-772601,5.0,8.0,4502.0,900
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-772601,5.0,9.0,4272.0,900
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-772601,3.0,7.0,2286.0,900
