createAt,manageObject,M8006C0,M8006C1,M8006C53,M8006C54,M8006C196,M8006C214,M8006C232,M8006C254,M8006C255,M8006C256,M8006C180,M8006C185,M8006C243,M8006C6,M8006C247,M8006C7,M8006C313,M8006C339,M8006C340,M8006C262,M8006C263,M8006C264,M8006C346,M8006C205,M8006C223,M8006C347,M8006C259,M8006C246
2025-05-08T10:15:00.000-04:00:00,NE-MRBTS-660701,52.0,52.0,2895.0,900,52.0,52.0,6.0,51.0,51.0,,,637.0,,,,,,,,,,,,,,,,
2025-05-08T10:30:00.000-04:00:00,NE-MRBTS-660701,13.0,13.0,3137.0,900,13.0,13.0,6.0,13.0,13.0,,,1015.0,,,,,,,,,,,,,,,,
2025-05-08T10:45:00.000-04:00:00,NE-MRBTS-660701,33.0,33.0,2578.0,900,33.0,33.0,6.0,34.0,33.0,1.0,,802.0,,1.0,,,,,,,,,,,,,,
2025-05-08T11:00:00.000-04:00:00,NE-MRBTS-660701,44.0,44.0,1684.0,900,44.0,44.0,4.0,42.0,41.0,1.0,1.0,223.0,1.0,,,,,,,,,,,,,,,
2025-05-08T11:15:00.000-04:00:00,NE-MRBTS-660701,30.0,30.0,1791.0,900,30.0,30.0,4.0,32.0,32.0,,,162.0,,,,,,,,,,,,,,,,
2025-05-08T11:30:00.000-04:00:00,NE-MRBTS-660701,32.0,32.0,1195.0,900,32.0,32.0,3.0,32.0,32.0,,,150.0,,,,,,,,,,,,,,,,
2025-05-08T11:45:00.000-04:00:00,NE-MRBTS-660701,38.0,38.0,1499.0,900,38.0,38.0,4.0,38.0,38.0,,,187.0,,,,,,,,,,,,,,,,
2025-05-08T12:00:00.000-04:00:00,NE-MRBTS-660701,54.0,54.0,2125.0,900,54.0,54.0,6.0,50.0,50.0,,,366.0,,,,1.0,,,,,,,,,,,,
2025-05-08T12:15:00.000-04:00:00,NE-MRBTS-660701,41.0,41.0,1980.0,900,41.0,41.0,5.0,44.0,43.0,1.0,,257.0,,,,,,,,,,,,,,,,
2025-05-08T12:30:00.000-04:00:00,NE-MRBTS-660701,64.0,64.0,2167.0,900,64.0,64.0,5.0,61.0,61.0,,,295.0,,,,1.0,,,,,,,,,,,,
2025-05-08T12:45:00.000-04:00:00,NE-MRBTS-660701,59.0,59.0,2759.0,900,59.0,59.0,5.0,59.0,59.0,,,392.0,,1.0,,,,,,,,,,,,,,
2025-05-08T13:00:00.000-04:00:00,NE-MRBTS-660701,72.0,72.0,3038.0,900,72.0,72.0,6.0,71.0,71.0,,,383.0,,2.0,,,,,,,,,,,,,,
2025-05-08T13:15:00.000-04:00:00,NE-MRBTS-660701,80.0,80.0,3681.0,900,80.0,80.0,8.0,75.0,72.0,3.0,3.0,820.0,3.0,4.0,,1.0,,,,,,,,,,,,
2025-05-08T13:30:00.000-04:00:00,NE-MRBTS-660701,72.0,72.0,2785.0,900,72.0,72.0,6.0,65.0,63.0,2.0,1.0,369.0,1.0,3.0,,,,,,,,,,,,,,
2025-05-08T13:45:00.000-04:00:00,NE-MRBTS-660701,72.0,72.0,3360.0,900,72.0,72.0,8.0,67.0,64.0,3.0,3.0,591.0,3.0,3.0,,,6.0,6.0,,,,,,,,,,
2025-05-08T14:00:00.000-04:00:00,NE-MRBTS-660701,69.0,69.0,2737.0,900,69.0,69.0,7.0,66.0,64.0,2.0,1.0,664.0,1.0,,,,,,,,,,,,,,,
2025-05-08T14:15:00.000-04:00:00,NE-MRBTS-660701,61.0,61.0,2253.0,900,61.0,61.0,6.0,58.0,58.0,,,379.0,,3.0,,,2.0,2.0,,,,,,,,,,
2025-05-08T14:30:00.000-04:00:00,NE-MRBTS-660701,81.0,81.0,2738.0,900,81.0,81.0,8.0,74.0,74.0,,,395.0,,1.0,,,1.0,1.0,,,,,,,,,,
2025-05-08T14:45:00.000-04:00:00,NE-MRBTS-660701,59.0,59.0,2479.0,900,59.0,59.0,8.0,48.0,46.0,2.0,2.0,601.0,2.0,3.0,,,15.0,15.0,1.0,,,,,,,,,
2025-05-08T15:00:00.000-04:00:00,NE-MRBTS-660701,68.0,68.0,1936.0,900,68.0,68.0,7.0,60.0,60.0,,,257.0,,1.0,,,3.0,3.0,1.0,,,,,,,,,
2025-05-08T15:15:00.000-04:00:00,NE-MRBTS-660701,59.0,59.0,2223.0,900,59.0,59.0,7.0,56.0,53.0,3.0,1.0,345.0,1.0,1.0,,,6.0,6.0,,,,,,,,,,
2025-05-08T15:30:00.000-04:00:00,NE-MRBTS-660701,58.0,57.0,2441.0,900,58.0,57.0,8.0,51.0,47.0,4.0,3.0,406.0,3.0,,1.0,,6.0,6.0,1.0,,,,,,,,,
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T16:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T17:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T18:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T19:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T20:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T21:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T22:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06T23:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T00:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T01:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T02:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T03:45:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-414225,,,,900,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-414225,5.0,5.0,285.0,900,5.0,5.0,1.0,6.0,6.0,,,57.0,,,,,,,,,,,,,,,,
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,80.0,900,3.0,3.0,1.0,3.0,3.0,,,6.0,,,,,,,,,,,,,,,,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,99.0,900,3.0,3.0,1.0,3.0,3.0,,,20.0,,,,,,,,,,,,,,,,
2025-05-08T10:45:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,63.0,900,3.0,3.0,1.0,2.0,2.0,,,14.0,,,,,,,,,,,,,,,,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,286.0,900,3.0,3.0,1.0,4.0,4.0,,,143.0,,,,,,,,,,,,,,,,
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,72.0,900,3.0,3.0,1.0,3.0,3.0,,,9.0,,,,,,,,,,,,,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-414225,9.0,9.0,222.0,900,9.0,9.0,2.0,7.0,7.0,,,31.0,,1.0,,1.0,,,,,,,,,,,,
2025-05-08T11:45:00.000-03:00:00,NE-MRBTS-414225,4.0,4.0,45.0,900,4.0,4.0,1.0,4.0,4.0,,,2.0,,,,,,,,,,,,,,,,
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,5.0,5.0,101.0,900,5.0,5.0,1.0,4.0,4.0,,,15.0,,,,,,,,,,,,,,,,
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,4.0,4.0,77.0,900,4.0,4.0,1.0,5.0,5.0,,,8.0,,,,,,,,,,,,,,,,
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,9.0,9.0,169.0,900,9.0,9.0,1.0,9.0,9.0,,,15.0,,,,,,,,,,,,,,,,
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,60.0,900,3.0,3.0,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,,,,,
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,38.0,900,3.0,3.0,1.0,3.0,3.0,,,2.0,,,,,,,,,,,,,,,,
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,1.0,1.0,11.0,900,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,26.0,900,2.0,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,25.0,900,2.0,2.0,1.0,2.0,2.0,,,3.0,,,,,,,,,,,,,,,,
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,22.0,900,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,22.0,900,2.0,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,1.0,1.0,14.0,900,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,21.0,900,2.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,22.0,900,2.0,2.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,1.0,1.0,13.0,900,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,22.0,900,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
2025-05-08T15:45:00.000-03:00:00,NE-MRBTS-414225,3.0,3.0,33.0,900,3.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,22.0,900,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,28.0,900,2.0,2.0,1.0,2.0,2.0,,,3.0,,,,,,,,,,,,,,,,
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,2.0,2.0,25.0,900,2.0,2.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690501,208.0,208.0,10294.0,900,208.0,208.0,23.0,177.0,170.0,3.0,3.0,2991.0,3.0,5.0,,26.0,,,,22.0,13.0,4.0,,,,,,
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690501,214.0,214.0,9716.0,900,214.0,214.0,24.0,188.0,182.0,5.0,5.0,2593.0,5.0,1.0,,26.0,,,,16.0,15.0,,1.0,,,,,
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690501,230.0,226.0,11254.0,900,230.0,226.0,19.0,199.0,188.0,8.0,5.0,3245.0,5.0,2.0,3.0,24.0,,,,31.0,28.0,3.0,,,,,,
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690501,220.0,220.0,9821.0,900,220.0,220.0,20.0,199.0,186.0,1.0,1.0,2575.0,1.0,1.0,,24.0,,,,43.0,26.0,12.0,,,,,,
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690501,179.0,179.0,9204.0,900,179.0,179.0,20.0,154.0,151.0,3.0,3.0,2070.0,3.0,1.0,,24.0,,,,18.0,18.0,,,,,,,
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690501,207.0,207.0,11202.0,900,207.0,207.0,20.0,174.0,171.0,1.0,,2684.0,,4.0,,28.0,,,,41.0,34.0,2.0,,,,,,
2025-05-06T16:00:00.000-04:00:00,NE-MRBTS-690501,198.0,198.0,9189.0,900,198.0,198.0,24.0,173.0,165.0,7.0,4.0,1475.0,4.0,3.0,,26.0,,,,41.0,36.0,1.0,,,,,,
2025-05-06T16:15:00.000-04:00:00,NE-MRBTS-690501,147.0,147.0,7229.0,900,147.0,147.0,19.0,122.0,117.0,4.0,4.0,1170.0,4.0,,,30.0,,,,36.0,34.0,,1.0,,,,,
2025-05-06T16:30:00.000-04:00:00,NE-MRBTS-690501,95.0,95.0,4087.0,900,95.0,95.0,15.0,68.0,67.0,1.0,1.0,1165.0,1.0,,,23.0,,,,21.0,20.0,,,,,,,
2025-05-06T16:45:00.000-04:00:00,NE-MRBTS-690501,90.0,90.0,3547.0,900,90.0,90.0,14.0,66.0,65.0,1.0,1.0,573.0,1.0,,,27.0,,,,34.0,34.0,,,,,,,
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-690501,66.0,66.0,4394.0,900,66.0,66.0,14.0,36.0,34.0,2.0,1.0,1392.0,1.0,1.0,,27.0,,,,30.0,28.0,,,,,,,
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-690501,68.0,68.0,4147.0,900,68.0,68.0,14.0,43.0,41.0,2.0,2.0,1356.0,2.0,,,24.0,,,,14.0,11.0,,,,,,,
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-690501,92.0,92.0,4344.0,900,92.0,92.0,14.0,58.0,53.0,3.0,1.0,867.0,1.0,11.0,,24.0,,,,6.0,4.0,2.0,,,,,,
2025-05-06T17:45:00.000-04:00:00,NE-MRBTS-690501,95.0,95.0,3978.0,900,94.0,94.0,15.0,62.0,60.0,,,719.0,,8.0,,24.0,,,,13.0,9.0,2.0,,1.0,1.0,,,
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-690501,100.0,100.0,3283.0,900,100.0,100.0,14.0,71.0,68.0,3.0,1.0,626.0,1.0,,,26.0,,,,1.0,1.0,,,,,,,
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-690501,63.0,63.0,3133.0,900,63.0,63.0,15.0,33.0,33.0,,,903.0,,5.0,,27.0,,,,,,,,,,,,
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-690501,49.0,48.0,2525.0,900,49.0,48.0,14.0,24.0,24.0,,,624.0,,,1.0,25.0,,,,2.0,2.0,,,,,,,
2025-05-06T18:45:00.000-04:00:00,NE-MRBTS-690501,62.0,62.0,3430.0,900,62.0,62.0,13.0,37.0,36.0,,,784.0,,3.0,,24.0,,,,25.0,17.0,1.0,,,,,,
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-690501,52.0,52.0,2323.0,900,52.0,52.0,11.0,28.0,28.0,,,200.0,,,,24.0,,,,11.0,11.0,,,,,,,
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-690501,104.0,104.0,3458.0,900,104.0,104.0,13.0,79.0,77.0,,,506.0,,,,24.0,,,,6.0,5.0,1.0,1.0,,,,,
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-690501,135.0,135.0,4768.0,900,135.0,135.0,13.0,113.0,109.0,,,1445.0,,,,26.0,,,,13.0,5.0,4.0,,,,,,
2025-05-06T19:45:00.000-04:00:00,NE-MRBTS-690501,138.0,138.0,4915.0,900,138.0,138.0,20.0,108.0,106.0,,,1621.0,,,,26.0,,,,13.0,7.0,2.0,,,,,,
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-690501,114.0,114.0,3499.0,900,114.0,114.0,16.0,91.0,89.0,1.0,,933.0,,1.0,,24.0,,,,17.0,12.0,1.0,,,,,,
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-690501,124.0,124.0,4011.0,900,124.0,124.0,15.0,98.0,97.0,1.0,1.0,1479.0,1.0,,,25.0,,,,13.0,6.0,,,,,,,
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-690501,138.0,138.0,4296.0,900,138.0,138.0,13.0,114.0,113.0,1.0,,850.0,,,,22.0,,,,5.0,5.0,,,,,,,
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-690501,165.0,165.0,4110.0,900,165.0,165.0,15.0,142.0,141.0,1.0,1.0,777.0,1.0,,,25.0,,,,1.0,1.0,,,,,,,
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-690501,148.0,148.0,4283.0,900,148.0,148.0,13.0,124.0,121.0,3.0,,1033.0,,,,23.0,,,,10.0,6.0,,,,,,,
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-690501,104.0,104.0,4588.0,900,104.0,104.0,16.0,78.0,75.0,,,990.0,,1.0,,24.0,,,,21.0,11.0,3.0,,,,,,
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-690501,119.0,119.0,5174.0,900,119.0,119.0,14.0,92.0,90.0,,,1429.0,,1.0,,25.0,,,,28.0,18.0,2.0,,,,,,
2025-05-06T21:45:00.000-04:00:00,NE-MRBTS-690501,92.0,92.0,4827.0,900,92.0,92.0,17.0,66.0,65.0,,,1671.0,,,,24.0,,,,14.0,11.0,1.0,,,,,,
2025-05-06T22:00:00.000-04:00:00,NE-MRBTS-690501,133.0,133.0,6411.0,900,132.0,132.0,17.0,106.0,106.0,,,2181.0,,1.0,,24.0,,,,31.0,24.0,,,1.0,1.0,,,
2025-05-06T22:15:00.000-04:00:00,NE-MRBTS-690501,152.0,152.0,5374.0,900,152.0,152.0,19.0,117.0,115.0,,,1144.0,,,,33.0,,,,39.0,24.0,2.0,,,,,,
2025-05-06T22:30:00.000-04:00:00,NE-MRBTS-690501,173.0,172.0,5188.0,900,173.0,172.0,18.0,135.0,135.0,,,676.0,,,1.0,35.0,,,,6.0,6.0,,,,,,,
2025-05-06T22:45:00.000-04:00:00,NE-MRBTS-690501,154.0,154.0,5107.0,900,154.0,154.0,12.0,123.0,121.0,,,960.0,,,,37.0,,,,14.0,11.0,2.0,,,,,,
2025-05-06T23:00:00.000-04:00:00,NE-MRBTS-690501,177.0,177.0,5557.0,900,177.0,177.0,16.0,141.0,140.0,1.0,,865.0,,1.0,,38.0,,,,16.0,13.0,,,,,,,
2025-05-06T23:15:00.000-04:00:00,NE-MRBTS-690501,168.0,168.0,6302.0,900,168.0,168.0,14.0,131.0,128.0,,,1547.0,,1.0,,39.0,,,,19.0,10.0,3.0,,,,,,
2025-05-06T23:30:00.000-04:00:00,NE-MRBTS-690501,201.0,201.0,5447.0,900,201.0,201.0,16.0,162.0,162.0,,,837.0,,,,38.0,,,,1.0,1.0,,,,,,,
2025-05-06T23:45:00.000-04:00:00,NE-MRBTS-690501,170.0,170.0,4431.0,900,170.0,170.0,15.0,127.0,126.0,,,1378.0,,1.0,,42.0,,,,15.0,7.0,1.0,,,,,,
2025-05-07T00:00:00.000-04:00:00,NE-MRBTS-690501,167.0,167.0,6019.0,900,167.0,167.0,19.0,151.0,149.0,,,2092.0,,,,20.0,,,,8.0,5.0,2.0,,,,,,
2025-05-07T00:15:00.000-04:00:00,NE-MRBTS-690501,130.0,130.0,4433.0,900,130.0,130.0,17.0,107.0,107.0,,,998.0,,1.0,,24.0,,,,11.0,5.0,,,,,,,
2025-05-07T00:30:00.000-04:00:00,NE-MRBTS-690501,160.0,160.0,6075.0,900,160.0,160.0,14.0,129.0,129.0,,,2450.0,,2.0,,25.0,,,,9.0,4.0,,,,,,,
2025-05-07T00:45:00.000-04:00:00,NE-MRBTS-690501,167.0,166.0,6652.0,900,167.0,166.0,19.0,137.0,135.0,,,2077.0,,,1.0,30.0,,,,9.0,6.0,2.0,,,,,,
2025-05-07T01:00:00.000-04:00:00,NE-MRBTS-690501,124.0,124.0,5789.0,900,124.0,124.0,17.0,101.0,101.0,,,2149.0,,,,24.0,,,,5.0,2.0,,,,,,,
2025-05-07T01:15:00.000-04:00:00,NE-MRBTS-690501,134.0,134.0,4990.0,900,134.0,134.0,14.0,111.0,111.0,,,2256.0,,,,24.0,,,,,,,,,,,,
2025-05-07T01:30:00.000-04:00:00,NE-MRBTS-690501,126.0,126.0,6101.0,900,125.0,125.0,15.0,101.0,100.0,,,2708.0,,1.0,,24.0,,,,8.0,6.0,1.0,,1.0,1.0,,,
2025-05-07T01:45:00.000-04:00:00,NE-MRBTS-690501,103.0,103.0,3942.0,900,103.0,103.0,18.0,81.0,79.0,1.0,,984.0,,,,24.0,,,,14.0,7.0,1.0,,,,,,
2025-05-07T02:00:00.000-04:00:00,NE-MRBTS-690501,115.0,115.0,4205.0,900,115.0,115.0,13.0,91.0,90.0,,,1463.0,,,,24.0,,,,7.0,3.0,1.0,,,,,,
2025-05-07T02:15:00.000-04:00:00,NE-MRBTS-690501,93.0,93.0,2780.0,900,93.0,93.0,12.0,66.0,66.0,,,1421.0,,,,27.0,,,,5.0,3.0,,,,,,,
2025-05-07T02:30:00.000-04:00:00,NE-MRBTS-690501,116.0,116.0,3433.0,900,116.0,116.0,13.0,88.0,88.0,,,1587.0,,,,26.0,,,,,,,,,,,,
2025-05-07T02:45:00.000-04:00:00,NE-MRBTS-690501,103.0,103.0,2438.0,900,103.0,103.0,16.0,78.0,77.0,1.0,,1016.0,,,,27.0,,,,2.0,2.0,,,,,,,
2025-05-07T03:00:00.000-04:00:00,NE-MRBTS-690501,89.0,89.0,1185.0,900,89.0,89.0,13.0,63.0,63.0,,,187.0,,,,26.0,,,,4.0,4.0,,,,,,,
2025-05-07T03:15:00.000-04:00:00,NE-MRBTS-690501,90.0,90.0,1028.0,900,90.0,90.0,12.0,64.0,64.0,,,61.0,,,,25.0,,,,4.0,4.0,,,,,,,
2025-05-07T03:30:00.000-04:00:00,NE-MRBTS-690501,98.0,98.0,1253.0,900,98.0,98.0,13.0,72.0,72.0,,,74.0,,,,27.0,,,,4.0,4.0,,,,,,,
2025-05-07T04:00:00.000-04:00:00,NE-MRBTS-690501,84.0,84.0,909.0,900,84.0,84.0,11.0,59.0,59.0,,,40.0,,,,25.0,,,,,,,,,,,,
2025-05-07T04:15:00.000-04:00:00,NE-MRBTS-690501,90.0,90.0,973.0,900,90.0,90.0,14.0,64.0,64.0,,,32.0,,,,26.0,,,,,,,,,,,,
2025-05-07T04:30:00.000-04:00:00,NE-MRBTS-690501,103.0,103.0,1679.0,900,103.0,103.0,11.0,70.0,70.0,,,146.0,,4.0,,27.0,,,,1.0,1.0,,,,,,,
